"RegionName","SizeRank","2010-01","2010-02","2010-03","2010-04","2010-05","2010-06","2010-07","2010-08","2010-09","2010-10","2010-11","2010-12","2011-01","2011-02","2011-03","2011-04","2011-05","2011-06","2011-07","2011-08","2011-09","2011-10","2011-11","2011-12","2012-01","2012-02","2012-03","2012-04","2012-05","2012-06","2012-07","2012-08","2012-09","2012-10","2012-11","2012-12","2013-01","2013-02","2013-03","2013-04","2013-05","2013-06","2013-07","2013-08","2013-09","2013-10","2013-11","2013-12","2014-01","2014-02","2014-03","2014-04","2014-05","2014-06","2014-07","2014-08","2014-09","2014-10","2014-11","2014-12","2015-01","2015-02","2015-03","2015-04","2015-05","2015-06","2015-07","2015-08","2015-09","2015-10","2015-11","2015-12","2016-01","2016-02","2016-03","2016-04","2016-05","2016-06","2016-07","2016-08","2016-09","2016-10","2016-11","2016-12","2017-01","2017-02","2017-03","2017-04","2017-05","2017-06","2017-07","2017-08","2017-09","2017-10","2017-11","2017-12","2018-01","2018-02","2018-03","2018-04","2018-05","2018-06","2018-07","2018-08","2018-09","2018-10"
"New Jersey",11,329900,329900,339000,334900,334000,329999,329000,325000,320000,319000,314900,304900,299900,299000,299900,299900,299900,299900,299000,299000,295000,289900,285000,279900,279000,279900,287000,285000,288000,285000,279900,279000,279621,275000,274900,269000,269000,274000,279000,285000,289900,289900,289259,285900,284900,280000,279000,275000,270900,275000,284900,295000,299000,299000,299000,296000,297000,292700,289000,280000,279900,280000,289000,299000,299000,299900,312900,3e+05,299999,299900,299000,289000,282000,289000,299000,305000,314900,315000,313900,3e+05,299999,299900,298949.5,285000,284900,289000,299000,301146.5,314500,315000,315000,306000,309000,304001,299900,295000,289900,299900,309900,320000,329000,334900,334362,329000,329900,329900
"Virginia",12,242500,240000,244000,245000,245000,244850,239900,239000,239500,237500,235000,229000,225000,224900,229900,230000,236000,239000,235000,235000,232500,230000,229000,224900,224950,225000,229950,234900,237900,238990,235000,230825,229900,229500,229000,225000,225000,229900,237500,247000,249900,249900,249500,245900,245000,240000,239500,236970,237900,239000,249000,259000,265000,268000,265500,264999,264900,259990,259542,250000,249900,258800,265000,275000,279900,279950,273990,275000,275000,275000,269990,269500,265000,259990,279000,289800,292500,290000,289500,284900,282495,279900,278000,274900,269999,279000,289900,299900,3e+05,302495,299900,299000,299000,299900,299000,289900,289900,295000,299990,313000,315000,315000,310000,304990,305000,3e+05
"Washington",13,279950,279755,279900,279000,279000,279000,275000,275000,269950,267000,260200,254900,249900,245000,245000,239900,239950,239995,239950,239950,239900,234900,229015.5,224990,224500,225000,229950,235000,239900,244950,245000,245000,240000,240000,239900,235900,235000,239900,244990,249900,259000,261850,265000,265000,268000,267900,259999,259000,254900,259000,265000,270000,275000,280900,284900,284950,284900,279950,275900,272900,270000,274950,279950,289000,295000,298000,296401.5,299000,299000,299000,298995,295000,294900,295000,299000,305000,314968.5,319950,323900,320000,320000,324950,320000,319900,319950,325000,336997.5,345000,350000,359000,359000,355000,359500,359500,359000,354000,349990,362900,375000,380000,389900,395000,395000,391400,395000,395000
"Massachusetts",14,334900,334900,334900,334900,334900,330000,329900,329000,325000,322000,319500,304900,299900,299900,309900,312000,319900,324900,319000,315000,318000,314000,299900,299000,299900,299900,315000,324900,325000,325000,319900,319000,320000,319900,324000,319000,315000,325000,329900,339900,349000,349900,349000,339900,339900,340000,339900,339000,334800,344900,349000,349900,359000,354900,349900,349000,349000,349900,349900,344500,339900,344900,349900,359000,360000,365000,359900,359000,359900,359900,359900,350000,350000,359999,379000,389900,395000,399000,389900,389000,389900,399000,399000,389900,389000,399000,415000,425000,429900,429900,425000,419900,424900,424900,419900,419000,419000,419999,431900,449000,449900,450000,445900,435900,439900,439900
"Indiana",15,129900,129900,129900,129900,130000,132500,129900,129900,129900,129900,129900,126900,125000,127900,129500,129900,129900,130000,130000,129900,129900,129900,129000,125000,125000,124900,125000,127000,127900,128900,128000,125000,124900,124900,124500,122500,120000,124900,127900,129900,129990,132500,130000,129900,129900,129900,129500,125000,125000,127000,130000,134900,139500,139900,139900,139514,137900,135000,134900,130000,132000,134900,138900,139900,140000,142900,140000,139900,139900,139000,138998,134900,134900,135000,139000,142000,145000,149000,149700,145000,145000,145000,144900,144900,144000,146945,154900,161850,167900,169400,169900,168900,169900,169900,168849.5,165797.5,169000,169900,175000,179900,184900,186920.5,184788.5,181900,179900,179000
"Arizona",16,181990,179900,175900,175000,171500,169000,164900,162000,159900,155000,153900,149900,149000,145900,146898,145000,149000,149000,149000,149900,149900,150000,152500,150400,155000,159900,164900,170000,173000,175000,175000,175000,175000,179000,180000,184900,185605,190000,196500,199999,209500,210000,214500,210781,214900,215000,215000,215000,219543.5,219900,224999,227800,229900,229900,229000,229000,229899.5,229900,229900,230000,232000,234900,239000,244000,248000,249000,243844,249000,249000,249900,250000,249900,250000,249900,252000,259000,259900,260000,259900,259000,259900,259900,259900,259900,260000,264900,266900,270000,274900,274900,274000,271000,274000,274997,275000,275000,275000,279000,279900,284000,285000,285000,284900,283990,284900,285000
"Tennessee",17,169900,169900,169900,169900,169900,169900,169500,167500,167990,164950,165990,164477.5,159900,159900,159900,159900,162500,159950,160000,160000,159900,159900,159900,159900,157970,156000,159000,159900,159200,159900,159400,156900,146000,149000,155000,154850,154900,158400,159900,164500,167900,169000,169000,165900,165000,165000,165000,165000,164900,164994,169900,170000,174969.5,174947,174900,174900,174900,174900,174900,174000,174000,175000,173500,179500,185000,189000,189000,186000,187000,184900,185000,184000,185000,184900,189000,194900,199500,199900,203950,199999,2e+05,2e+05,2e+05,2e+05,199991,205000,213000,219900,224900,225000,229500,228500,229000,229000,229900,229000,229900,229900,234900,239900,239900,244900,242900,239900,243000,243000
"Missouri",18,149900,149900,149900,149900,149900,149900,148000,146000,145000,145000,143900,139900,136900,136500,139900,139900,143171.5,144900,143900,140000,139900,139900,139000,135000,139000,135000,135000,139000,139900,139000,136900,135000,134900,134900,134900,129900,129900,132900,135900,139900,140000,140000,139900,139900,139900,139500,137500,135000,135000,137900,139900,144900,148500,147500,145500,144900,144900,143000,140000,139900,139900,141500,145500,149900,149900,149900,149900,148000,148900,147737,146900,144500,144900,145900,149900,156500,159500,159900,159900,157900,156052,156000,155000,154899,153900,155825,159950,165000,169900,172500,172900,169900,169900,169900,169577,167000,167000,169900,174900,179900,179900,179900,180000,179900,179900,179900
"Maryland",19,259900,259900,259900,264999,262500,259900,254900,249900,249900,249000,245000,236700,230000,229999.5,235000,239863,244900,249000,247000,245375,244900,244900,240000,240000,239900,240000,249900,249900,250000,255000,250000,250000,250000,249990,249900,242500,243900,249000,250000,260000,269900,274000,270000,269600,269900,269900,265000,269900,259900,260000,269900,275000,283923,285000,284899,279900,279995,275000,274900,265473,261900,264900,269990,278500,284000,284900,278997.5,279900,284000,276365.5,274995,269900,269400,268650,279000,289900,295000,295900,295000,289900,290000,294892,290000,282000,279900,285000,298500,308000,312700,310000,312000,309000,309900,309900,300245,299900,299000,299900,309900,319900,324900,325000,325000,320000,319900,318000
"Wisconsin",20,176900,178900,177400,175000,177500,175900,176900,175500,175000,174900,174800,169500,165000,165900,168000,168500,169900,169900,169000,168000,165000,164800,159900,157000,154900,154900,155000,158900,159000,159000,157900,155000,154444,150000,149900,149825,149900,154000,155000,159900,161900,164900,164900,163500,160000,159900,159900,156900,154900,155000,159900,163000,166600,169900,169900,169900,169000,167900,165000,160000,159900,164900,168000,169900,174500,174900,174900,174900,174900,174900,170000,169900,169900,169900,174900,179900,182900,184900,185000,184900,184500,182000,179900,179900,179000,180000,185000,189900,195700,199900,199000,198522,195000,194900,191221,189900,194980,199800,199900,207900,211900,214900,209900,205000,203900,199900
