"RegionName","State","Metro","StateCodeFIPS","MunicipalCodeFIPS","SizeRank","2010-01","2010-02","2010-03","2010-04","2010-05","2010-06","2010-07","2010-08","2010-09","2010-10","2010-11","2010-12","2011-01","2011-02","2011-03","2011-04","2011-05","2011-06","2011-07","2011-08","2011-09","2011-10","2011-11","2011-12","2012-01","2012-02","2012-03","2012-04","2012-05","2012-06","2012-07","2012-08","2012-09","2012-10","2012-11","2012-12","2013-01","2013-02","2013-03","2013-04","2013-05","2013-06","2013-07","2013-08","2013-09","2013-10","2013-11","2013-12","2014-01","2014-02","2014-03","2014-04","2014-05","2014-06","2014-07","2014-08","2014-09","2014-10","2014-11","2014-12","2015-01","2015-02","2015-03","2015-04","2015-05","2015-06","2015-07","2015-08","2015-09","2015-10","2015-11","2015-12","2016-01","2016-02","2016-03","2016-04","2016-05","2016-06","2016-07","2016-08","2016-09","2016-10","2016-11","2016-12","2017-01","2017-02","2017-03","2017-04","2017-05","2017-06","2017-07","2017-08","2017-09","2017-10","2017-11","2017-12","2018-01","2018-02","2018-03","2018-04","2018-05","2018-06","2018-07","2018-08","2018-09","2018-10"
"Trumbull County","OH","Youngstown-Warren-Boardman","39","155",294,79900,79900,82700,82900,80750,79900,79900,79900,79900,80000,80000,79000,76950,78000,79500,79900,82500,79900,84000,84950,85000,79950,79900,80850,79900,80600,84000,84700,84900,84900,82250,79900,79900,80000,79900,75400,75000,74900,75000,79900,79900,79900,79900,79900,79900,79950,79900,79900,77750,79900,80000,79900,79900,79900,79900,82250,84900,82500,79900,78500,79900,79900,82000,84900,85000,89900,89900,89900,89000,85000,85900,85000,85000,82000,84527,84900,86000,89900,89900,90500,89900,90000,89900,87700,87000,89000,89900,89900,93000,96300,94500,89900,92900,94900,94900,90000,90000,91900,96995,99900,104200,103334,109500,99900,105000,99999
"Smith County","TX","Tyler","48","423",295,197500,190000,189900,189900,195000,194950,189900,188000,188000,186950,183660,179900,179900,179900,184900,189200,192000,189900,189900,189900,189000,186000,179900,184900,182450,179900,179900,179000,179900,179850,178500,169900,175000,174500,169900,169900,169000,169500,169900,172000,174900,175000,175000,174420,178750,174750,172919,174750,178250,189900,192000,195000,195950,191500,190000,189500,189700,184900,182750,180000,185000,189000,189500,194950,199900,199900,199900,199000,199750,204500,205400,198750,199900,205900,215000,215000,222500,225000,225000,228000,225000,229900,226500,228500,224900,224950,225000,236900,234900,235000,235000,237700,249900,249000,242750,239000,239000,239000,243628,249900,250000,249000,239900,239900,245000,239500
"Dona Ana County","NM","Las Cruces","35","013",296,215000,212250,208000,208000,212000,208600,210000,204950,199000,199500,198000,195000,195000,192500,189900,189000,189000,185000,185000,180000,181000,175000,171700,169900,167990,168500,169550,168850,166812.5,165000,165000,164000,165000,167000,165000,168890,169000,176900,179900,180000,185750,181144,179800,179900,174930,174500,174995,175000,175000,176990,176995,179900,179450,176995,179700,179900,179900,179335,177990,175000,179000,176900,175750,181525,185000,187250,185860,184275,182500,185000,185000,180000,183950,185000,182000,183950,182000,185643,188000,187950,189000,192500,192750,193000,192500,197000,195175,199500,193975,194950,199000,196950,199900,199900,201560,202000,203950,2e+05,198782.5,199950,201950,201500,199900,198251,198825,198314
"Washington County","PA","Pittsburgh","42","125",297,189700,199900,186750,179900,179900,179900,182900,177500,175000,169900,169900,169900,169910.5,174900,174900,174900,173447.5,179900,175000,170995,164900,160000,164400,160000,160490,162700,160640,165500,169900,174900,173495,172595,169900,169090,169900,169090,170945,172690,176500,177700,179250,177945,169900,173000,168945,164900,164900,166990,159900,159900,159900,169900,174185,169900,169697.5,170010.5,173000,180000,178460.5,169900,172035,169900,174435,189900,195940,199900,194900,189900,194900,189900,185900,182000,182700,179810,184900,189600,194660,195000,189900,186900,184400,175000,175000,169900,168224.5,164950,169900,179900,179900,183000,179900,181250,184900,184800,175000,170000,172000,174000,184900,184900,189000,186000,184900,181450,183200,182500
"Arlington County","VA","Washington-Arlington-Alexandria","51","013",298,510000,499000,499250,502500,519945,5e+05,499900,529000,5e+05,499900,499900,487250,475000,499500,515000,519000,510000,509900,510000,515000,519000,499900,5e+05,499000,509950,547000,549000,520000,546750,549900,529999,536250,529500,529900,549000,549000,562500,561200,555950,579950,589000,599000,585000,575000,559975,549900,569000,524900,524899,535750,534900,5e+05,547000,580000,575000,579000,575000,575000,569000,559000,569900,550000,575000,599900,589900,579000,492450,549000,549900,559450,549900,550000,549900,530000,574950,615000,622450,615000,615000,574900,560000,574900,599900,622000,619900,640000,680000,691375,679900,662500,659000,649754,649946,659000,664950,675000,749000,675000,649000,639000,639000,625000,615000,599900,590000,617000
"Gaston County","NC","Charlotte-Concord-Gastonia","37","071",299,139900,139000,138900,139500,139000,135900,135000,134900,135000,134900,134900,132500,130000,129900,126900,125000,125000,127000,128700,129000,126900,125000,129900,128900,125000,124900,124900,120000,124900,122950,120000,122000,119000,114900,115000,114900,115000,124500,129000,134850,135000,137900,134900,134900,135000,139888,135000,134900,132900,134900,138000,139900,142900,145000,145000,148900,148995,146990,150000,148945,149120,149500,149325,149000,149000,150000,150000,154900,149900,148740,154995,149995,159900,151115,149900,154900,161900,164945,169900,163699.5,159945,169900,164900,169900,165000,169990,174900,188500,195000,2e+05,2e+05,196200,194900,198900,199800,198195,205000,202900,210650,206650,204900,210000,204900,204800,2e+05,199949.5
"Richmond City","VA","Richmond","51","760",300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,209950,219000,219962.5,224900,219000,220000,234950,229950,229900,225000,228500,231500,239900,257500,265000,249950,250000,239900,250000,244995,240999.5,229900,222500,223500,235750,259000,269400,264975,259925,249000,240750,240000
"Henry County","GA","Atlanta-Sandy Springs-Roswell","13","151",301,150000,149000,145900,146950,145000,144900,139900,139900,139000,134900,130800,125000,124900,120000,119900,119900,119900,119900,119000,119900,119900,115950,110000,109900,109450,109900,105000,104900,104900,105000,109900,110000,109400,115000,110000,115950,120000,122450,120000,129900,139900,140000,145000,147000,149900,152900,149900,150000,152000,151000,159900,169900,167448.5,174250,179900,175000,178500,175361,179900,174948.5,177070,179900,180990,183900,179900,179990,189900,189900,189900,184900,185000,189900,190000,185250,181990,183310,187000,194900,194900,192000,195900,199900,196885,197450,199545,197368,205990,209900,210000,211000,208900,207990,205000,209176,214990,215900,219900,224103,225000,226655,229651,229900,230790,229900,231945,229200
"Jackson County","OR","Medford","41","029",302,269000,258900,249900,250000,259000,260000,259000,259000,259000,259000,249900,244950,239900,235000,225000,225000,230000,239450,239450,245000,237700,234900,215000,197000,190000,199900,204300,199900,204000,229900,227900,259000,249850,249900,259450,259000,250000,263450,264200,275000,285000,289000,289000,289000,279000,286700,285900,279900,275000,275250,281900,290000,289000,309000,299900,298000,298000,287000,279900,279900,275000,269900,289000,299000,299900,299500,299000,299000,3e+05,319000,3e+05,295900,289900,289000,309950,324000,325000,325000,335000,329000,325000,326000,329900,328000,320000,323500,328500,339900,344000,349900,349700,335000,344500,339900,339900,349000,349500,359000,359900,360000,369900,379900,379000,375000,375000,379900
"Washington County","AR","Fayetteville-Springdale-Rogers","05","143",303,152900,147450,147000,150000,155000,156400,154900,150000,150000,151900,149900,145000,140000,139500,139900,139900,144900,140000,146000,148000,149700,149900,153000,152175,154900,158250,157500,162500,169850,169900,168900,167500,162500,163900,162900,160010,162825,164900,162500,167900,169900,172770,169900,169900,169900,169500,168950,169900,169500,171000,169000,169900,174900,177950,179000,175000,173900,175000,174500,174900,174950,182950,189500,198595,199000,189900,188950,187500,189000,184900,189500,190000,192000,189900,195950,194900,2e+05,207900,215000,210000,215000,218900,215000,210000,223500,225000,234500,239000,248500,246400,254950,245000,247250,239900,248000,239000,244000,245000,242000,231375,228500,229000,235000,250000,250500,255000
"New Hanover County","NC","Wilmington","37","129",304,260000,250000,250750,250000,250000,249900,247950,243750,239000,234800,229900,227700,225000,222950,224900,224900,224900,225000,224900,224500,224000,225000,224900,220000,223900,223900,225000,225000,228500,229250,227900,229000,225000,224900,223600,222700,220000,229000,235000,244900,242312.5,249000,250000,249900,250000,245000,249000,249000,244900,245000,249900,254500,250000,239000,238750,235000,232500,233350,232750,233500,229900,234900,234900,239925,244655,249000,250000,248950,255000,250000,255000,275000,269500,269000,272500,277700,280900,279900,282500,284900,285000,289000,289500,289900,290000,289000,293000,299000,299900,299500,299500,299900,300950,299900,299000,299900,299900,299900,295000,299250,299000,299000,295000,290955.5,296499,292900
"Union County","NC","Charlotte-Concord-Gastonia","37","179",305,239900,237817,229900,229000,229250,225500,221900,219900,219900,212495,209945,204675,2e+05,199900,199900,2e+05,204900,200490,199900,199900,199000,195000,199000,198900,196995,199000,199990,2e+05,204730,207999,203800,199900,199900,199500,199900,199999,200500,215820,219900,228740,233312.5,232767,234900,239000,239500,242500,237000,244900,248900,261100,296400,3e+05,302770,295900,296400,289000,274900,259900,289900,289900,299000,290000,285000,291195,297900,299900,305000,299900,298900,324000,329900,3e+05,319000,339570,344445,339900,339900,350000,356812.5,354900,365708.5,359900,352715,362500,354357.5,359900,369000,380000,379900,375000,374483,364900,366990,359900,358327.5,362000,363990,370000,374900,359900,362000,356010,352449.5,349000,349000,345000
"Whatcom County","WA","Bellingham","53","073",306,279500,279000,269900,269000,269900,269900,269900,274900,269900,265000,264900,260000,250000,249950,254900,255000,259000,259000,250000,250000,250000,250000,249500,248000,245000,247500,250000,250000,259900,259900,259900,259000,259000,254900,250000,250000,249900,249000,254000,259000,265000,269900,289000,279000,279900,275000,269000,265000,260500,264000,269000,275000,280000,289000,289600,289900,289500,289925,289900,285000,279000,285000,289900,299000,299000,299999.5,309000,310000,319250,324900,326900,329000,324250,319250,320000,326250,329900,335000,339500,339900,339000,345000,349000,349500,349900,355000,360000,355450,365000,375000,385000,390000,385000,389000,389900,389000,389000,384900,390000,399000,399900,399900,399900,399900,399000,399000
"Champaign County","IL","Champaign-Urbana","17","019",307,159635,155500,156900,154900,154900,153500,152900,154900,150000,149900,147500,146950,145000,143900,143900,139900,139900,139900,144250,140000,139900,137500,135000,135907,134900,135000,139900,139250,137900,137725,134900,132250,129900,129900,127900,124900,122900,125000,129900,129900,129900,129900,130000,129900,126900,124900,125000,124900,123000,124900,129000,130000,134900,134950,134900,137500,134900,134900,133250,129900,129900,129950,138900,139900,142500,142200,140000,142800,140000,140000,144900,139900,139925,145900,149900,155000,150000,152500,151950,149000,151900,149900,149999.5,149900,149900,146900,154000,156000,159999,163500,160000,159900,159900,159900,154950,153898,154900,159950,165000,169900,170000,169900,165000,165675,168500,164900
"Yolo County","CA","Sacramento--Roseville--Arden-Arcade","06","113",308,265000,271000,271500,275000,285990,299900,309000,309000,301399.5,290000,279900,275000,270000,229950,234900,229950,240000,239000,236500,245000,239900,239900,238050,239000,234950,235000,238550,240000,249000,259050,270000,269000,275000,269000,259900,262950,275000,291000,295900,320000,322950,324000,335000,329900,332745,325000,310000,325000,329990,339000,366129.5,359000,375000,384900,382000,370000,359000,352000,343250,304375,357000,354950,385000,4e+05,4e+05,4e+05,399900,4e+05,399999,4e+05,399000,395000,398000,399999,420000,433000,443950,435000,430000,429000,430682,417750,409000,415000,410000,421950,430000,445000,454900,459975,459950,449000,449500,439000,423950,415000,429500,440000,449450,479500,479444,479999.5,482999.5,489000,483500,479000
"Broome County","NY","Binghamton","36","007",309,127500,129900,130000,134900,135750,134900,137450,139000,139000,135250,134900,129900,129900,126000,128500,124450,124900,125000,126450,125000,124900,119000,119000,115000,114900,114900,114900,117500,117500,117208.5,118950,118000,119900,119000,119900,119250,119000,119900,119900,123900,123950,119900,124500,124500,125000,124900,119900,119900,119450,119900,123250,124900,125000,125450,127700,126500,124900,124900,124900,120750,121000,119900,124900,124900,124900,125000,124900,123600,121000,119900,119900,120000,119700,119000,119900,119500,119900,119900,119900,119900,117700,115000,109900,109000,106000,109900,110000,115000,119900,119900,120000,119900,119900,119900,115000,114900,112625,109900,110000,119000,125000,129000,127900,124900,124900,120000
"Richmond County","GA","Augusta-Richmond County","13","245",310,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,149900,154490,154550,146490,155000,148490,129900,129900,153195,139900,149950,161900,150520,152695,168215,162700,154490,129900,128200,129900,139900,143800,143800,162700,165000,154200,171950,179670,169900,170900,171450,174450,173950,179885,169950,164000,163700,156950,169900,173900,170900,175900,176900,174900,170000,171003,179700,188900,184750,189900,189200,195900,209300,211300,205600,202200,200650,199900,200225,191900,197900,205267.5,202145,203150,204900,203700,204400
"Saint Louis County","MN","Duluth","27","137",311,159900,159900,169900,163450,164900,165000,164900,159995,159900,159900,159900,159900,155000,159900,154900,154900,155000,152000,149900,149000,142000,139900,139900,139000,139000,132950,139900,135000,140000,148250,144900,144900,147900,139900,144900,139900,139900,139900,144900,145000,145000,149000,149500,149000,144500,143900,145000,139900,139500,142750,144000,149900,159000,159902,159900,156900,156900,157900,158800,149900,148325,146400,159999,169950,175550,179250,179900,169900,169900,169900,167500,158000,149900,150200,162450,156750,160000,164900,165000,164950,160000,159450,155950,149900,144900,149900,155000,160000,170000,169900,169900,169000,167900,160000,159949.5,158700,159900,165000,177250,189700,190000,199900,199900,199900,199900,199000
"Mohave County","AZ","Lake Havasu City-Kingman","04","015",312,159900,155000,155000,155000,159000,151686.5,152000,150000,153662.5,150000,150000,149900,149000,144900,147950,149900,149900,145000,140900,139900,140450,139900,139000,132000,134900,136375,134900,129900,130000,129900,134900,134000,133900,139500,145000,149900,158900,162320,159900,164900,167900,165000,167225,168000,169900,174000,169900,175000,176888.5,174900,179900,179900,179500,184900,185450,186450,185900,185000,184000,186950,185000,188950,183900,187500,189000,189000,187500,187500,188500,189900,195500,190000,190000,195000,197500,199900,2e+05,209699.5,209250,208000,204900,209900,207900,216300,218450,219900,220000,219900,225000,226000,228750,225000,226000,228400,231900,230000,229000,249900,239900,247500,247000,249999.5,245000,246700,249000,250000
"Elkhart County","IN","Elkhart-Goshen","18","039",313,129000,125000,128900,127900,127900,128900,129900,129900,128000,127700,124900,117900,116900,118500,119000,119900,124900,124000,124900,124900,125000,121500,119900,118900,114900,114500,114900,114900,119000,122000,124000,119900,118000,115000,110499.5,109900,109900,115000,119000,119900,119900,123450,124900,124900,123200,121500,123900,119900,119900,119900,119900,120500,125000,129500,129500,127000,128700,125000,125000,125000,125000,128500,130000,129900,130950,134900,135000,135000,134650,134150,129900,129900,129900,132500,137900,143500,149000,145450,157500,154900,149900,149900,149900,154900,155000,159900,159900,173900,174900,172900,169900,164900,159900,156000,159900,154000,154900,159700,159900,179900,178000,184900,189500,186950,185950,179900
"Sangamon County","IL","Springfield","17","167",314,129000,129450,124900,127500,126900,127900,127900,124900,119900,123000,119900,117000,119900,119900,119000,119900,122900,124900,125000,124900,126900,126900,124900,119900,119900,119975,126000,125900,125700,123162.5,124900,124950,119900,119900,116900,119900,116200,119900,127900,119999,122500,119900,118900,116500,114900,114900,113900,114900,114900,117950,129900,134900,129900,132000,133000,129900,129900,130190,129900,129900,126250,129900,130000,139900,146200,149900,146200,145900,145000,145000,144900,144900,142000,144900,149900,154900,152700,149900,145000,142500,144900,149500,144250,139900,139900,139900,145000,151000,165000,164950,157500,154900,149900,144900,139900,138500,137900,139900,144900,141450,139900,139900,138900,139900,144900,142900
"Clermont County","OH","Cincinnati","39","025",315,163000,161900,159900,159427.5,159650,159900,160000,164900,159990,159900,159900,157900,150000,149900,149990,149900,150000,155000,151947.5,155000,154325,159000,164900,164995,159990,167600,159990,159990,162100,167995,161995,167250,159900,159900,165000,165000,167900,164995,170500,170900,174900,174800,174900,170000,167000,170000,167000,164900,172500,170000,175000,179900,182200,189900,189900,189000,187950,187500,184800,182900,185000,183950,189000,189900,195000,198000,194945,189900,195000,193000,193997.5,195500,197000,199500,189900,197950,204568,199900,204990,197900,199775,199900,196000,197495,194900,199000,2e+05,209990,215000,217900,215000,214900,2e+05,199900,210000,212000,215000,210000,219000,222490,221900,225000,234945,229900,228000,229900
"Sussex County","DE","Salisbury","10","005",316,334400,339250,329900,329000,329000,325000,319500,299900,299900,299900,299900,299900,299000,294900,295900,298500,295000,294000,294000,289900,285000,284670,279900,275000,269990,269900,275000,279900,278945,275990,275000,270990,279000,279900,274990,270000,279900,279995,284500,279000,289000,286150,289900,295000,298500,297700,294990,294900,295000,299900,299500,303990,307990,299990,299900,299900,3e+05,299999,299900,299990,299900,299900,307750,309900,319900,319900,319900,316990,319900,324000,320000,319900,319000,319900,319900,324900,324990,324990,328900,329900,325900,325401,322990,324900,319990,319990,324900,325000,325000,329000,329900,329000,329500,329000,327900,329460,326900,325000,327500,329900,335766.5,335990,338990,335945,339900,339900
"York County","ME","Portland-South Portland","23","031",317,267500,264950,262000,259900,264900,260000,259900,259900,264900,259900,255000,254900,249500,249000,250000,252600,262575,259900,264000,262500,259900,259000,250000,249900,249900,249900,253375,257500,259000,259825,259900,259900,260000,259900,259900,249900,249900,249900,249900,254000,258000,250000,250000,249000,249900,249900,249900,249900,249900,250000,254900,259000,259000,259900,259900,259900,259000,259900,265000,263450,259900,268500,264900,265000,269000,272500,276200,275000,269900,275000,277900,279000,279000,277950,287723,289900,295500,299900,300400,309900,315000,309000,304900,299949.5,305200,319900,317150,325000,324950,325000,319900,320000,319900,319700,324250,329900,329900,329900,324900,329997.5,330000,329900,330000,332950,325607.5,325000
"Yuma County","AZ","Yuma","04","027",318,168250,170000,170000,165000,166000,164900,159900,152000,149900,157450,152000,148200,145000,142250,142000,139999,139900,139900,139000,134900,135000,130000,130000,132900,130000,130750,129662,127500,129000,124900,124900,125000,129900,128750,137900,139900,138250,146894,143000,146000,149900,145000,142480,139999,144900,144950,148250,149900,149390,155000,159900,169900,168900,167500,173969,163900,165000,164450,165000,164700,164999,169000,162200,165000,177900,175000,169900,172750,174925,169900,169900,169900,169900,165997.5,164900,169500,169500,169900,172900,175000,175900,175000,174950,174900,181200,184000,184000,185450,189250,187000,189900,189000,189900,189900,190000,184900,179900,184000,187250,189900,189900,190000,198900,195000,193900,195000
"Shelby County","AL","Birmingham-Hoover","01","117",319,219900,219802,219500,218900,214895,209900,209900,201950,199900,199900,199900,189900,186900,189900,192900,194900,198000,195000,194900,189900,189900,189700,189900,185900,187500,189900,189900,186450,187527.5,185456,187250,187900,189000,189900,186900,189900,186900,196900,199900,209900,203000,204700,204900,199900,202150,202900,199900,200900,2e+05,207500,214000,214900,216500,217900,215450,219900,219900,217699,217250,215517.5,219999,221700,221900,224900,225000,227900,227000,232700,229900,234900,229000,233025,235450,250000,249900,249900,251000,256000,259900,259900,249900,249900,249900,250000,249900,259900,264900,269500,269900,269900,259950,265900,273750,269900,264900,279900,282112.5,284900,288900,284900,289900,294950,292236,291900,290000,291400
"Brazos County","TX","College Station-Bryan","48","041",320,179900,175450,174900,174900,175000,175000,174900,175000,175800,177500,175000,169900,167700,165000,165000,160450,159900,159900,159900,159900,163000,160900,159900,163000,159900,162900,159900,164900,164000,164000,164900,164900,165000,167450,165000,167500,165000,164900,164900,165000,165000,169900,172000,169900,174900,174900,169900,174400,174900,174900,168000,174900,189900,182900,182000,195000,197900,195000,196900,199900,203500,209900,213300,229825,220000,223250,239900,239900,247650,249900,262900,275000,259400,249900,249000,249900,249900,263000,270000,280000,284900,279000,274950,285000,297000,297450,299900,299900,299900,304500,297425,297750,299296,289900,283500,275000,269900,269900,262000,259900,257000,257000,258000,262500,262500,259750
"Tuscaloosa County","AL","Tuscaloosa","01","125",321,169900,169900,165000,164900,164900,169400,169900,164900,161400,159900,159900,159900,164900,165000,164900,159900,159900,165000,165450,164900,168450,164900,159900,154900,154900,150000,154900,154900,158000,159325,157900,165450,168900,169900,170900,169900,169900,169900,177400,179000,179900,179900,179900,185000,194150,189900,194900,194900,189900,199900,199900,199900,199800,199900,195000,199900,199900,202650,204900,199900,199900,196400,194950,194900,196900,196400,198900,196900,191400,194900,189000,188200,180000,174900,179900,184900,183900,179950,179900,179900,179900,186900,188700,184900,184900,179900,179900,184900,189900,191283,196500,199000,190000,189900,188515,188000,188000,189900,189900,199000,195000,199900,199900,199900,204900,199900
"Kanawha County","WV","Charleston","54","039",322,137500,135000,135000,134500,135250,135000,135000,143250,144900,144900,139900,129000,125000,125000,129250,134900,138500,139250,139000,138000,139500,138500,129950,127200,125000,120950,125000,119900,128000,129900,127250,125000,120000,125000,125000,119900,124900,124500,125000,126700,129900,126500,129900,129900,125000,124900,119900,119900,119900,120000,120000,129000,129900,130000,134500,129900,129900,134900,130000,129900,129900,129900,131999,130500,132950,132700,129999.5,129900,129900,129900,130000,129900,129900,129900,129900,134900,135000,138700,137750,137000,135000,135000,131250,129900,129900,130000,130000,135000,139000,139900,144000,145000,145000,139900,139900,134900,132700,129900,134900,137500,139900,137250,136950,135000,135000,130000
"Calcasieu Parish","LA","Lake Charles","22","019",323,157500,159000,157700,155000,152500,152500,153900,150000,150000,149900,149900,148050,149000,149900,149900,154900,152400,149900,149500,149900,149900,149000,149900,149900,149000,149000,145000,145000,149900,152500,149700,144900,142500,146200,145000,145000,143500,146250,152000,153000,160000,160000,159900,163500,159900,159900,159900,165000,159900,158000,159000,159800,161700,164250,162500,164900,167000,165000,175000,174500,169500,174400,175079,173000,175900,179900,180000,185000,189950,191000,189900,193000,190000,189900,189900,197000,2e+05,207500,210000,209900,212400,214900,215000,218500,219500,222922.5,229000,229900,225000,222641,222592,219500,219000,215500,215000,217900,215000,210000,211500,214900,215000,214685,215300,215000,215000,219000
"Clay County","FL","Jacksonville","12","019",324,182500,182250,178375,175000,175000,174900,171500,169900,169920,169900,169900,169900,167405,165000,162622.5,160000,164887.5,165000,165000,165000,165000,164950,165000,160990,160000,160000,164950,165000,159900,160000,159900,164990,165000,169900,172990,169900,174900,176900,189900,189900,198970,199990,197950,199900,199900,199900,195200,193925,196900,192990,192250,198945,199900,199900,198990,2e+05,203950,203990,206950,2e+05,199900,199900,195990,199900,199995,199900,199900,200990,2e+05,195000,194000,190000,192990,190000,199900,199900,204900,206500,209000,203700,199900,2e+05,2e+05,199900,2e+05,204900,214990,219900,224945,229900,229000,230000,235000,229900,235000,239000,244945,244994.5,244985,239990,239000,242000,239900,238000,235000,235000
"Saint Johns County","FL","Jacksonville","12","109",325,295000,289900,279900,277000,279900,279250,275000,275000,269450,269900,270000,269500,259990,259000,259000,259900,259000,249900,249900,249000,249000,249000,245000,242990,239900,239000,239990,244900,249000,249000,245000,230695,239900,239000,239925,243000,249900,242990,262000,269990,275000,273990,274900,269965,272900,272900,272000,275990,276402,282023,286997.5,287900,285000,289000,289000,295000,295000,295654,292000,299000,299900,299900,299900,310000,309900,310900,319179,324945,322990,323900,324000,321100,324990,338800,340000,335000,330000,327000,322990,322400,317995,319990,319900,319000,319000,331982.5,335934.5,339900,344461,339990,334997.5,334900,339450,345000,338995,336990,339000,342321,344900,346000,350000,350000,349900,349000,349000,349900
"Litchfield County","CT","Torrington","09","005",326,319000,319900,329400,320000,319000,320000,314900,317900,299900,299999.5,299500,295000,295000,289900,295000,296500,294900,290000,289900,289000,285000,285000,285000,289900,279900,285000,289000,289000,294900,298000,296450,289900,289947.5,289900,289950,288750,285000,285000,289000,286650,289000,285000,282750,279900,285000,284900,284900,284950,284950,287400,280000,279000,279900,279900,279900,276000,275000,275000,275000,273850,275000,279500,279900,279900,279900,279900,278900,274900,279900,280000,279900,278900,275000,274900,283950,284990,284900,287750,285000,289000,289000,284000,280000,275000,279900,289000,289900,298500,299900,299900,299000,297150,299900,299900,299900,294999.5,299500,299000,299900,3e+05,299900,299000,310000,310000,305900,3e+05
"Muscogee County","GA","Columbus","13","215",327,140000,139900,139900,144900,139900,141900,139900,139945,145000,142000,144900,139900,139900,139975,139500,134900,135000,141250,139900,138950,140000,144950,149500,149000,149900,145332,149900,149900,149900,149207.5,149900,149900,139000,144900,135000,144000,139900,139900,149900,160650,162745,165000,162990,159900,159900,157945,159900,174900,164900,160692.5,158500,160750,164995,162990,162990,159900,159900,158250,158250,154900,154900,156900,149000,149900,149992.5,159900,159000,148500,148950,147900,147700,149500,145000,145000,145000,149500,149900,149900,149700,137800,134900,134900,129950,129500,129500,129900,134900,137400,139250,136250,139900,135000,134900,132950,134779,129900,134900,134900,139900,139900,139950,139900,139950,138900,139900,139900
"Canyon County","ID","Boise City","16","027",328,120500,119900,114900,114900,113245,110000,106170,107900,104500,100185.5,99900,95900,90000,85000,85000,85000,89000,89500,88900,88950,87500,89000,87900,87000,84900,87900,89000,89900,95000,99000,99500,103000,105000,109900,109820,108950,112900,114900,119900,129000,134900,137500,140000,139995,139977,139900,139900,133340,134900,137990,144900,147990,145990,147900,149170,149900,147990,146990,146990,147990,148440,149900,151215,162000,159745,159000,160000,159999.5,161990,164490,160945,159900,164900,165945,169900,172000,174897,179900,179900,179900,180000,185000,188990,192745,194900,194990,199900,204900,209900,210000,208814.5,2e+05,209990,206490,207990,214990,222990,227990,229900,235990,239900,242690,248990,246990,245000,245500
"Anderson County","SC","Greenville-Anderson-Mauldin","45","007",329,159900,159625,155900,155900,155000,154900,154900,154900,154900,154999,159250,155000,154900,148450,149900,149900,149900,149900,149500,149000,146950,145000,140000,139900,139900,139900,142777,144400,145000,144900,142900,139900,139900,139900,139900,139900,139900,139500,139900,145000,149900,151900,149999.5,154900,155500,155000,155500,154900,150000,159900,160937.5,162500,165777,162600,162000,164900,165777,164700,169900,159900,159900,160000,159900,164900,165000,169000,179500,168000,177500,169500,169550,169900,165900,167838.5,168000,175000,179995,185000,181363,179900,177990,177995,189900,179900,178638.5,179900,189900,199000,205000,204900,204900,199450,204900,209900,214900,216600,215990,218355.5,219900,232900,229900,227950,228000,219900,219900,214900
"Harrison County","MS","Gulfport-Biloxi-Pascagoula","28","047",330,158000,150900,148950,145000,147900,145000,147900,146000,147700,145000,145000,143449,140000,138000,145000,144000,145000,149000,148450,149000,149000,139900,140000,139950,141950,139900,139900,139900,139900,144050,141700,144950,142950,145000,147000,144900,149900,149900,147000,149900,150000,153900,154900,154900,159000,155900,156900,159000,159900,159000,157950,159900,159638.5,164900,163000,169000,169900,168000,169999.5,169250,167500,164900,164500,164900,168000,167900,164900,164900,171000,164250,160000,164900,164500,155000,157500,158875,155000,159700,155050,157000,157950,159900,162900,167000,165000,168900,174900,179605.5,179900,182000,179900,179900,179900,178673.5,179900,184900,185000,184900,183335,183000,186000,189900,189000,189900,189500,189000
"Peoria County","IL","Peoria","17","143",331,129900,128900,126900,128900,129900,128900,128500,129900,128950,124900,124900,124900,124900,119900,134900,129900,137750,142900,139500,139000,134500,129900,129900,128000,129900,126300,129900,129900,129900,127000,125000,119900,114900,111950,108500,104900,109900,109900,109900,114900,115900,119900,119900,119250,117500,119500,119900,119900,115000,117900,124000,125000,129900,129700,127700,124900,120000,119900,119900,114900,115000,115000,124500,129900,134850,132500,129000,124900,124900,119900,119900,119900,119900,119900,124900,132000,134200,139900,137000,130000,130000,129900,129900,129900,127700,129900,136900,139900,140450,145000,149500,143000,143200,139900,139900,129900,130000,129900,129900,134900,138450,139900,135000,133900,129900,127200
"Hawaii County","HI","Hilo","15","001",332,399000,409999,399000,399000,399000,385000,382900,375000,375000,379000,380000,369000,379000,398000,390000,369000,365000,365000,349500,349900,349900,339000,320950,325000,325000,329000,325000,339900,339000,329000,319000,315000,315000,299900,299900,315100,347000,339000,340000,345000,339000,329000,339000,345500,349000,349000,349000,350000,349700,360000,355000,362586,370000,369000,369000,369000,361000,350000,372000,379900,389250,399000,399000,399000,369900,375392.5,388392.5,385000,389000,389000,390000,390000,399900,399000,425000,429000,429000,439000,440000,439000,450000,447989,449000,449000,449000,449000,439000,425000,425000,425000,425000,429000,429000,429000,428000,435000,442500,449000,449000,445900,449000,439000,429000,439000,439000,430000
