"RegionName","State","Metro","StateCodeFIPS","MunicipalCodeFIPS","SizeRank","2010-01","2010-02","2010-03","2010-04","2010-05","2010-06","2010-07","2010-08","2010-09","2010-10","2010-11","2010-12","2011-01","2011-02","2011-03","2011-04","2011-05","2011-06","2011-07","2011-08","2011-09","2011-10","2011-11","2011-12","2012-01","2012-02","2012-03","2012-04","2012-05","2012-06","2012-07","2012-08","2012-09","2012-10","2012-11","2012-12","2013-01","2013-02","2013-03","2013-04","2013-05","2013-06","2013-07","2013-08","2013-09","2013-10","2013-11","2013-12","2014-01","2014-02","2014-03","2014-04","2014-05","2014-06","2014-07","2014-08","2014-09","2014-10","2014-11","2014-12","2015-01","2015-02","2015-03","2015-04","2015-05","2015-06","2015-07","2015-08","2015-09","2015-10","2015-11","2015-12","2016-01","2016-02","2016-03","2016-04","2016-05","2016-06","2016-07","2016-08","2016-09","2016-10","2016-11","2016-12","2017-01","2017-02","2017-03","2017-04","2017-05","2017-06","2017-07","2017-08","2017-09","2017-10","2017-11","2017-12","2018-01","2018-02","2018-03","2018-04","2018-05","2018-06","2018-07","2018-08","2018-09","2018-10"
"Camden County","NJ","Philadelphia-Camden-Wilmington","34","007",123,109900,114900,112000,109000,104900,104955.5,105000,104911,104900,102000,104250,1e+05,99900,99900,99999,99000,99000,98400,95000,94900,95000,94997,92750,92250,90000,89900,89900,89900,89900,89500,89000,86700,87900,85000,85000,85000,84900,82500,85000,85000,85000,85000,85000,85000,84900,85000,84955.5,82500,85000,84900,84900,85000,85000,85000,85000,87838.5,88500,89900,89900,89000,89250,89000,89000,85900,87000,85900,85000,82925,80000,80000,80000,80000,80000,81900,82900,80000,80000,83000,86500,85500,85000,85000,85000,85000,89900,89900,89900,89900,89900,89900,89900,89900,89900,89900,89900,89900,90000,91500,94500,99500,99762.5,102512,109900,109805.5,107652,107900
"Ramsey County","MN","Minneapolis-St. Paul-Bloomington","27","123",124,112900,113500,114900,113500,109900,109900,109900,109000,104900,1e+05,99900,99000,95000,89900,85900,84900,87450,85000,84900,84900,82900,84900,84900,80000,79900,79900,79900,79900,81900,84900,85000,87900,86900,89900,88950,89900,90000,89950,99000,99900,109500,109900,110000,112000,115000,114900,115000,114900,112900,115000,117000,119900,120000,123900,122000,124846.5,124900,124900,124900,122750,120000,123500,124900,125000,130000,134900,135000,134900,135000,134900,134700,130000,129900,129999,135000,139900,144900,144950,147900,143400,144900,144999.5,144900,139900,139900,141900,150000,154900,159900,159900,160000,159900,159900,160000,160000,159900,154900,159900,160000,164913,169900,172700,174900,174900,174900,170000
"Passaic County","NJ","New York-Newark-Jersey City","34","031",125,239000,239000,239900,239000,234900,237000,234900,229999,229995,225000,224750,219900,209950,210000,209000,209888,210000,210000,210000,212500,205900,199949.5,199000,199000,195000,190450,189900,189000,189672,189000,185000,186250,188250,189000,189000,189000,189900,184590,180700,188880,180000,179894,179900,179900,179900,179900,175000,179000,179900,179999,184900,189900,195000,195000,193800,189900,195000,189900,189900,185000,184900,185000,184900,189900,199000,199900,199900,199900,199900,199000,195000,189000,185770,186950,185000,189000,194900,199000,191900,189000,189000,189000,189000,184900,189000,189000,189900,198000,199000,199000,199000,2e+05,204949.5,213408.5,209900,214900,218686,218400,219900,224950,228900,234227.5,239000,239000,237450,235000
"Chester County","PA","Philadelphia-Camden-Wilmington","42","029",126,99950,101700,105000,109700,112000,109900,109700,109900,110000,112000,112000,110000,105000,99000,99900,95000,99000,1e+05,104000,1e+05,99000,99000,99000,99000,97500,90000,90000,90000,90000,90000,90000,90000,94050,89900,89900,89900,89900,89650,89900,89000,89000,88000,87000,85000,89900,89900,89900,89000,89200,89900,89950,89900,89900,89900,89000,89900,89950,90000,90000,89900,86000,85950,89900,89900,90000,88950,89900,86500,90000,90000,89000,89900,85600,89900,91200,94900,90400,92500,90000,89900,94900,90400,94900,90050,98500,99000,99000,99000,97900,1e+05,1e+05,104950,110000,114900,115000,110175.5,114900,111000,109900,110000,103200,114900,119900,114900,110000,110000
"Sedgwick County","KS","Wichita","20","173",127,59900,59900,59900,59900,59900,59900,59900,59900,59900,59900,59900,56900,55000,54900,57200,57000,58900,55900,55500,54900,54900,54974.5,54000,52500,50000,50000,50500,49900,53600,54900,54200,52500,50000,50000,50000,49900,49900,49900,49900,49900,49900,50000,50000,50000,50000,50000,51900,52500,50000,50000,49900,50000,48400,46500,49500,49500,46400,49000,47500,45000,47500,46650,50000,52500,50000,50000,49900,53700,49000,47900,48500,45000,46400,47500,47600,45000,47500,49900,49900,50000,49900,49900,47900,49900,50000,52000,54500,50000,53000,54900,53000,53000,54900,54900,53000,54000,52555.5,53000,54500,53000,54500,55000,54900,54950,55000,55000
"Lake County","IN","Chicago-Naperville-Elgin","18","089",128,84900,85000,87500,89900,87500,89500,87500,87500,83900,79900,79500,74900,74900,74400,75000,74900,74900,72250,69900,69900,69900,65000,66950,66925,66900,64900,61700,61500,64500,63900,63900,63900,64500,60000,62900,60400,60000,62000,59999,62000,60000,62450,64900,64900,67500,65900,67900,67500,65000,65500,65900,68500,69900,69900,72700,72995.5,73900,74900,74900,74900,74900,74555,74900,75000,77900,77700,76900,75000,75000,77000,79500,77950,79900,79900,75000,75000,79650,74940,75000,75000,75000,79900,79900,78900,78900,79900,83500,84900,84900,84900,84950,85000,89000,88950,88650,89095,89900,90450,94900,95000,96400,97900,95000,97500,93850,94850
"Plymouth County","MA","Boston-Cambridge-Newton","25","023",129,189500,189900,190000,189900,190000,189900,189900,189900,189900,189900,189500,184900,182894,174900,174900,170000,174900,172500,170000,170000,169900,169000,159900,149949.5,154900,154900,159000,159990,159900,162000,169900,169900,169900,169900,169900,169900,169900,170000,174900,182500,184950,184900,185000,189000,194900,194900,189900,190000,190000,195000,2e+05,199900,204500,206900,209900,209000,209000,204450,199900,199900,199000,199900,199900,2e+05,209900,210000,219900,219000,219000,214900,209000,2e+05,199999,2e+05,209900,219000,219900,225000,225000,225000,227900,229938.5,229900,229900,229900,234900,239950,243700,250000,254900,250000,254950,264900,269000,269900,259950,260000,260000,260000,264900,275000,279900,279900,279900,284900,279900
"Volusia County","FL","Deltona-Daytona Beach-Ormond Beach","12","127",130,69900,68000,67474.5,65900,65000,65000,64900,64900,62500,61900,59900,59900,55000,49900,54875,50000,50000,49900,49900,49900,49000,49000,49000,47500,45000,46000,45100,48525,49900,50000,49900,50000,49900,49900,49900,49900,49900,52500,52000,51999,52000,50000,54000,53000,53500,52000,50000,50000,52650,54500,54000,50000,52900,55000,55900,59900,59900,59400,59000,59000,58000,59900,59000,59900,58000,57900,58000,58000,56000,55000,52000,54900,55000,55450,57700,55900,59900,59200,59900,62000,62900,60000,64900,64900,62000,64949.5,67500,65900,69592.5,67900,69900,71700,75000,75000,75000,78499.5,79900,79900,85000,81000,82900,84900,84450,85000,83250,84900
"Morris County","NJ","New York-Newark-Jersey City","34","027",131,249900,249900,249900,249900,249000,249000,249800,249900,249900,239000,235000,234900,229900,228900,225000,225000,225000,224950,224900,224900,220000,219000,209000,210000,199999.5,199999,2e+05,209900,210000,199900,199500,199900,199900,2e+05,199999,2e+05,199900,2e+05,2e+05,202250,205000,2e+05,205000,203000,209000,205000,209000,204750,205000,209900,214950,214950,215000,218000,218500,215000,219000,215000,215000,215000,215000,216900,219900,220000,225000,225900,221950,225000,220000,220000,222750,220000,220000,219000,219900,220000,220000,224900,225000,225000,225000,225000,223300,225000,220900,219900,225000,232362,229900,234900,234900,234949.5,234900,234000,234000,229900,234975,239500,239000,239900,245000,249000,249999,249900,254900,259000
"Guilford County","NC","Greensboro-High Point","37","081",132,64900,63800,63500,60000,59900,59900,60000,59900,59000,58000,58500,58950,59500,50000,56000,57600,58000,56000,55900,57000,54250,54500,53900,54000,50000,49900,50100,50000,50000,52734.5,52950,49900,46500,49900,48000,49900,49900,51000,50000,50000,49900,51000,50000,51500,50000,50000,52000,52500,53000,54707.5,56900,56900,56600,56000,57500,56900,55000,55000,54900,54900,55000,55000,53267.5,53000,58500,56900,57550,56300,55000,54900,54900,54900,53000,52000,51000,50000,53000,54900,55000,58000,58300,57450,58900,57900,59000,60000,60000,59900,60000,60000,60000,59900,60000,59500,59900,59500,59900,59900,59900,59900,59500,60250,59900,59900,59900,59900
"Dane County","WI","Madison","55","025",133,99900,99900,104900,104900,105000,105000,104900,99000,1e+05,1e+05,99900,99900,99900,96950,99900,99000,99500,96950,92950,94900,93900,91900,90000,89900,89900,89900,89900,89900,89900,95000,94900,89900,89900,89900,89900,89900,89900,89900,90000,94900,95000,99900,99700,95900,94900,94900,94900,89900,89900,95500,99500,99500,99900,101900,99900,99900,99900,99900,98900,94900,99900,99900,1e+05,1e+05,1e+05,99900,99900,99900,98900,98900,94900,90000,89900,95000,99900,103900,104900,105000,106000,104900,105000,104900,99900,99900,102900,104900,107900,106900,114900,110000,109900,107900,105900,105000,105900,106900,106000,109900,117950,119900,119900,120000,124900,124900,124900,125000
"Sonoma County","CA","Santa Rosa","06","097",134,199000,199900,205000,215000,209450,217164,219000,217576.5,218750,217000,216000,220000,219000,199000,2e+05,2e+05,199000,199000,199000,199900,199000,195000,196500,189950,198000,199000,196000,189975,184950,189000,186850,189000,179000,179000,195000,185000,199000,199000,199000,199000,209000,220000,228000,227000,237000,235000,227000,225000,245000,250000,255000,275000,260000,269000,282250,279000,279950,285000,289000,279000,269900,279000,295000,299000,299000,299000,290000,295000,3e+05,315000,315000,299000,299000,3e+05,299950,319000,325000,329000,349000,349975,349975,339000,350000,329900,338000,349950,349950,350000,359000,369000,365000,361500,350000,340000,335000,319000,299000,309000,329000,345000,350000,375000,383500,385450,395000,397000
"Spokane County","WA","Spokane-Spokane Valley","53","063",135,99900,1e+05,99900,99999,99900,99900,99000,98900,97975,97500,90000,89000,85000,80000,79900,79950,80000,79900,76500,76900,75000,75000,74900,73000,70000,74900,74950,74950,75000,75000,75000,75000,70000,73225,72000,72000,72000,75000,75000,75000,75000,79000,79000,79900,79900,79500,79000,79000,79000,79000,79500,79900,79900,84000,84500,84500,85000,84500,83500,84900,80000,80000,83500,79900,80500,84900,84900,84000,84900,80000,80000,82000,84000,84900,87500,89000,89900,89900,89000,89900,94900,93900,93426,95000,94000,97545,99338.5,1e+05,108850,110000,115000,119000,119000,115000,114950,110000,110000,115000,115000,116220,115000,120000,120000,123992,124900,125000
"Richmond County","NY","New York-Newark-Jersey City","36","085",136,249000,249000,249000,249000,249000,249000,249000,249000,249000,235000,235000,235000,229000,226750,224500,228750,225000,224300,219999,217000,215000,214000,205000,199999,199900,199900,199900,199000,199900,199700,199900,199900,199700,199000,199000,199000,199000,197250,199000,197500,197650,195000,199000,199000,199900,199900,199900,199999,199900,199999,205999,215000,214900,219000,219000,219000,219000,215000,209000,209000,215000,219000,219000,219000,219900,219900,224999,225000,225000,219000,225000,225000,220900,223999.5,220000,235000,237500,239000,248697.5,249949.5,249000,236000,237450,229999,229000,229000,229000,245000,248000,255000,249999,249900,255306,255000,255000,255000,255000,259900,259900,260000,264500,274900,269900,269900,264950,263700
"Onondaga County","NY","Syracuse","36","067",137,61950,63900,62700,64900,64900,64247.5,64900,62900,63950,62600,59999,60000,59900,59900,59900,59900,60000,59900,59900,60000,60000,59995,59900,59900,59000,59900,59900,59900,60000,62500,60000,59900,55900,57900,59250,59250,59800,57000,57000,57900,59900,59900,59900,59900,59900,59900,59900,59900,59900,59900,59900,59900,60000,63000,64949.5,64900,64949.5,64999,64900,63550,62000,60000,62500,60200,64000,64900,64900,64900,64000,63550,62900,60000,59900,59900,60000,60000,61000,60000,59900,59900,60000,62900,59900,60000,59900,59000,59000,59900,60000,59900,62950,64900,61900,59900,59900,59900,58700,59900,59900,60300,59900,59900,59900,62250,62000,61900
"Pasco County","FL","Tampa-St. Petersburg-Clearwater","12","101",138,64900,63600,63600,63250,59999,59900,59900,59900,59900,59900,59500,57900,54900,49900,53900,53100,52000,49900,49900,49900,49900,49500,49750,49900,49500,49000,48000,47900,48500,48000,47900,47500,47895,48000,48000,48000,48000,48000,47900,49500,49000,49250,49900,49900,50000,49900,49900,49900,49900,49900,49900,49900,49900,49000,49900,49900,49900,49900,49900,49995,52000,52000,49900,49900,52900,53000,54900,52500,52500,53900,54900,50000,49900,54500,56500,56900,59900,59900,59900,61999.5,61900,60000,63550,64900,65000,66000,68000,68000,69000,69900,72000,72000,75000,79900,77900,79000,79900,79500,79900,79000,82000,82950,82000,79900,84700,85000
"Hampden County","MA","Springfield","25","013",139,120900,123250,122900,122700,120000,119900,119900,119900,119900,119500,118950,114000,109900,109900,109900,109900,107100,107900,102959.5,104900,102950,104000,1e+05,99900,1e+05,1e+05,99900,99900,99900,99500,99000,96900,97500,98900,99000,95000,95000,94900,98900,99900,99900,1e+05,109000,105000,102500,105950,105700,109000,105000,1e+05,104900,105000,109500,109900,109900,109900,109900,109900,108900,105000,105250,105000,105000,105900,105900,109000,107000,106900,107000,108150,105000,104900,104700,104999.5,109000,109000,103000,109500,109500,109900,108000,109250,110000,109900,112000,113950,114900,116000,119900,119900,119900,120000,119900,124900,122000,119900,120000,121700,122450,124900,125000,127950,129999,129925,129900,129900
"Montgomery County","TX","Houston-The Woodlands-Sugar Land","48","339",140,69850,69900,72000,74900,74900,70450,72000,73000,74900,73000,65843.5,63500,59900,58000,59900,59000,59000,55000,55000,54900,55000,55000,52500,54900,54900,54900,55000,54900,55000,54900,54000,54949.5,54900,54500,53500,52500,54900,50900,53000,55000,54900,56834,59900,59900,59900,58000,58700,59900,59500,60000,60000,55000,55000,59000,59250,59900,59900,57825,59900,62500,64000,65000,65000,61950,68000,70000,70575,74900,74000,74900,75000,75000,75000,74950,74990,71050,74480,75000,80000,80000,80000,80000,80000,83000,84900,80000,80000,84900,85000,89000,89000,89000,87900,85000,85000,85000,85000,82000,85000,85850,88903,89800,89900,89370,89000,89000
"Greenville County","SC","Greenville-Anderson-Mauldin","45","045",141,59925,59990,60000,59900,59900,59900,59900,62000,63000,59500,55000,54900,54900,50200,54500,55000,54900,57500,57777,57500,55900,54900,54900,55000,54900,49997,50000,50000,54000,53900,54900,55000,55000,55000,56900,54900,54000,51900,50000,50000,50000,50000,51000,52500,54000,55000,55000,53900,54900,52700,52500,53800,52500,50000,53500,53500,52000,52000,54900,54600,52900,49900,55000,55000,55000,55000,54900,55000,55000,55000,55000,55000,55000,55000,56700,57000,55000,55000,55000,55000,56000,57000,57374.5,59000,59000,56400,55000,56000,55000,55000,57500,56000,59000,59000,58999,57963.5,57900,59000,59900,60000,60000,60000,60000,62500,64900,62500
"Burlington County","NJ","Philadelphia-Camden-Wilmington","34","005",142,129900,129900,130000,130000,130000,129900,129900,127000,125000,125000,125500,124900,124900,119900,119900,115900,115000,114900,112500,109900,109900,105000,105000,105000,105000,1e+05,99999,99900,99900,99900,99900,99900,99999,99900,99900,99900,99822.5,99900,99900,99900,99863.5,99900,99777,99900,99900,99900,99900,99900,99999,99900,99900,99900,99900,99900,99900,99900,99900,99000,99900,99900,99900,99900,99900,1e+05,99950,99999,1e+05,103000,1e+05,102250,1e+05,1e+05,99900,99900,99900,99900,99900,1e+05,1e+05,1e+05,1e+05,1e+05,99900,99900,103000,101515,104900,105000,106900,109900,105169,105000,108000,110000,109900,109000,110000,112500,111000,112900,114900,115000,119000,119000,119000,119900
"Tulare County","CA","Visalia-Porterville","06","107",143,79000,79250,79250,76000,75750,77000,75000,75000,76500,75900,75375,76500,75000,69900,74000,74900,70000,69945,69900,67900,67800,65000,65000,67700,66000,65000,65000,62000,61700,64000,65000,65000,61500,65000,62000,65000,65000,65000,65000,65166.5,65916.5,65000,65000,69500,70000,70000,75000,70000,70000,70750,79166.5,74900,73750,75000,75000,75000,75000,79500,79900,85000,79900,79900,80000,80000,85000,89000,89040,89450,93495,95000,99000,1e+05,99900,99900,98000,99000,99995,99000,99000,98000,99000,99000,107000,104999,102450,1e+05,109000,1e+05,110000,104950,106500,115000,110000,110000,115000,115040,110000,110000,105000,107000,105000,109000,107000,109250,105000,110000
"Lucas County","OH","Toledo","39","095",144,36900,38900,39000,39000,39500,39900,39000,37900,36000,38900,39000,35900,34450,30000,34900,34400,34900,33500,32000,30000,29900,30000,30000,30000,30000,30000,30000,32000,30000,29900,30000,34000,32900,33947.5,34900,34900,34900,32997.5,30000,32500,34900,34900,34000,33900,33000,34000,34250,34000,34900,34900,35000,36900,36900,36950,37700,36000,36900,37995,36900,36000,36900,36000,35000,36900,36900,36300,35900,35900,35000,35000,35000,34900,35000,35000,36900,39900,39900,39500,39500,39900,39777,39900,39000,39500,39900,42000,43500,44900,44900,42250,41000,41750,42500,39900,39900,39947.5,39945,41023.5,44900,43625,44900,45000,45900,44900,44900,44900
"Adams County","CO","Denver-Aurora-Lakewood","08","001",145,129900,129948.5,130000,129500,125000,125000,124900,124900,124000,125000,124990,121000,120000,115000,120000,119000,118000,115000,115000,116900,106000,109900,109900,104999,105000,108000,109900,106000,104900,107000,110000,110000,110000,110000,111750,128000,129000,127500,132000,135000,135000,140000,147250,149250,150000,155000,150000,149900,147900,147750,149900,154900,159900,159900,157700,165000,160000,164000,149900,151200,164700,164900,174900,176500,180000,184900,191750,199900,205000,205000,203000,207000,209999,215500,220000,225000,229500,230000,230000,230000,235000,237500,239900,235450,240000,240000,250000,255000,264000,260000,259900,258500,265000,270000,269900,274900,275000,275000,279900,285000,289900,289388.5,290000,295000,295000,295000
"East Baton Rouge Parish","LA","Baton Rouge","22","033",146,87500,85000,89000,89900,87500,85000,85000,85000,84500,85000,86000,84900,85000,75000,79900,78320,79000,75000,75000,76950,76000,75000,74900,75000,75800,73000,72500,70000,70000,69900,68500,72000,69900,69900,73000,70000,70000,69999.5,72000,75000,74900,73250,73000,72900,74950,74900,69900,69900,69900,69900,70000,72000,72000,74000,72500,74816,71000,72000,72000,71000,74000,75000,74900,71500,69995,70700,73900,70000,70000,70000,70000,70000,70000,70000,70000,70000,70000,70000,70000,74900,72450,70000,70000,70000,65900,65000,65000,68000,63950,64000,64706,65000,65000,64900,69000,64000,69900,70000,71500,72500,72250,72500,72075,72000,72500,75000
"Virginia Beach City","VA","Virginia Beach-Norfolk-Newport News","51","810",147,150450,151000,152000,149900,149900,149900,149900,148600,145000,144000,140000,139900,138000,135900,132000,134950,134900,130000,129900,130000,129000,125000,125000,124999.5,125000,125000,125000,120000,123500,121750,124000,120000,119000,120000,119900,119900,120000,120000,120900,120000,120900,120000,120000,121900,123000,120000,124500,120000,124800,125000,124900,125000,125000,125000,125000,124900,124900,125000,119900,124900,128000,128000,129500,127350,125000,129500,130000,130000,130000,129900,129900,126000,129900,133876,132500,134700,135000,135000,134925,132000,130000,135000,135000,135000,135600,135367.5,137000,139900,139999,125000,124950,129000,128000,135000,135000,134000,135000,138000,139950,140000,140000,140000,140000,139900,145000,149900
"York County","PA","York-Hanover","42","133",148,109900,109900,109900,110900,110900,112500,110000,110000,110000,109900,105900,105000,104900,104900,105000,99995,99900,99900,99000,94700,94250,91900,89900,89900,89000,89900,89000,84900,79900,79999,79900,79900,79900,79900,79900,79900,80000,79900,80000,79900,79900,79923,79900,79900,79900,79900,79900,79900,76500,78911.5,77000,79900,79900,77000,76000,75000,78500,78700,75000,74900,74900,77708.5,79900,77923,79900,79250,79000,79900,80000,81900,82900,79900,79995,85000,84900,84900,85000,84900,84000,84000,80000,80450,80000,82500,84900,84900,87900,87950,88850,89900,89900,89900,89900,89900,89800,89900,89900,89900,94734,95000,96900,98000,95000,94500,94900,94000
"Jefferson Parish","LA","New Orleans-Metairie","22","051",149,79900,80000,80000,80000,82700,81500,78000,77500,75226,78000,76250,75000,75000,65600,74700,67200,65800,65000,64500,64200,64900,65000,64900,65400,68000,65000,65000,64900,65300,65000,64900,65000,65000,63100,64100,64200,60200,63370,64350,66000,65000,65000,64900,65068.5,65600,65995,65900,67650,66800,68200,67800,67800,67000,65000,65000,68000,72000,69900,69000,69000,69900,69000,69000,69900,69900,69900,69350,69900,67650,66780,69000,69000,69000,69000,69000,70000,74000,75000,75000,75900,75000,75000,78000,77750,78000,80000,83550,84900,87500,85162,85000,84999.5,87000,87000,87500,88000,89000,87750,87750,87151,89599,89000,89000,89000,86400,86635
"Knox County","TN","Knoxville","47","093",150,69900,69900,69900,69985,72500,69900,69900,69900,64900,63000,62900,62925,59900,57150,59900,57950,55925,52380,49900,49900,49900,50000,49949.5,49900,49900,49900,49900,45000,47900,46600,47000,39900,39900,39900,43000,44250,45000,45000,46000,47000,45900,44937.5,47500,48000,49900,53950,53525,53250,53000,55000,55850,55900,59049,56000,55000,55900,57000,55000,58900,57500,56950,57500,58000,59900,59000,59900,59900,59900,62900,64900,64900,64700,59900,60750,62900,61500,62500,64000,61950,59900,60000,62500,60000,59900,59900,58500,56000,59949.5,59900,59900,62000,62500,60000,60000,60000,59900,59500,57325,60000,51900,55000,60000,58328.5,59900,60000,59900
"Polk County","IA","Des Moines-West Des Moines","19","153",151,70000,74900,75000,79800,78000,77900,78900,79000,79900,79000,79500,75900,74900,72000,69900,69000,70000,69000,68900,70000,70000,69900,69900,69894,69500,69500,65000,66250,69900,69900,69900,69900,69900,70000,70000,71900,71950,69900,69995,69900,70450,70000,69900,69900,69900,69900,69900,70000,70000,72900,74900,74900,75000,75000,75000,75000,75000,75000,75000,75000,77900,75000,78000,79900,79900,80000,81950,81900,85000,81900,82000,79900,79900,80000,80000,82700,85000,82900,80000,79000,79000,79000,79700,78900,79000,79000,80000,81900,85000,85000,87000,86250,85200,85997.5,85250,85000,85000,84997.5,83900,87250,89000,89900,90000,89900,92700,94900
"Genesee County","MI","Flint","26","049",152,21000,20000,19900,20000,20000,19900,19900,19900,19900,19900,19900,19900,19000,18000,18000,17900,17900,17000,16900,16500,15900,15900,16500,15000,15900,14900,14500,14900,14900,14900,14800,14900,14900,14900,14900,15000,14900,14900,14900,14900,14900,14900,14000,14000,14000,14900,14900,15000,16900,17000,16500,17499.5,19700,19900,19750,19900,19900,19900,19900,19900,19900,19900,19900,19900,19900,21900,20000,20000,19962,19900,19900,19900,19900,19000,18900,19900,19995,19900,19900,20000,20000,21400,22000,22000,22500,22995,24900,23500,24499,25000,25000,25000,25000,25000,25000,25000,26900,27900,28000,28000,27950,29900,29900,29900,29900,29900
"Clark County","WA","Portland-Vancouver-Hillsboro","53","011",153,169500,169000,169000,165375,165000,163000,159900,159900,155000,152900,149900,149900,149800,144900,145000,142000,139900,139900,137000,139000,133250,134900,130000,129900,126500,129000,126750,127000,129900,129900,130000,134900,129800,130000,129900,129000,128000,134900,135000,139900,147300,149850,149000,150000,154450,156000,158000,159000,159000,159900,162192,164900,165000,167200,169900,175000,175000,175000,175000,175000,174900,176992.5,179900,185000,189900,195000,199900,205000,207000,204900,209900,209900,209900,214900,219000,223750,225000,227000,230000,238900,239000,239900,239900,239900,235000,238900,240000,245995,250000,254900,258223.5,255000,259900,260000,260000,264900,262500,270000,269999,274900,275000,275000,283000,285000,287900,289000
"Santa Barbara County","CA","Santa Maria-Santa Barbara","06","083",154,199900,199900,205000,209777,210000,214000,219000,219900,215000,211800,219000,209900,208150,199638.5,199900,199000,195000,189250,185000,189000,187500,179900,180956,175000,170250,169000,170000,175000,176000,179000,179000,179000,175900,179900,179900,183000,188400,193450,199000,199000,199250,208000,199900,199000,210000,220000,225000,229000,229900,245000,249000,255000,265000,259900,269700,269900,269500,259900,265000,269900,268950,268900,268400,280000,275000,285000,294450,295000,299900,309000,3e+05,299900,299000,304950,3e+05,299900,320000,320000,325000,325000,325000,325000,324900,325000,325000,325000,325000,325900,324900,325000,325000,324900,338750,333990,329999.5,330000,325000,329000,339900,349000,349900,351500,353500,349900,355000,350000
"Seminole County","FL","Orlando-Kissimmee-Sanford","12","117",155,62500,59900,58250,58000,54900,54600,54900,54900,55000,53000,54500,53900,51000,43500,49900,50000,50000,50000,50000,50000,50000,50000,49900,49900,49900,49900,50000,50000,54900,55000,54900,53600,49900,50000,49900,54900,55000,57500,55000,57500,60000,59900,60000,63000,64900,63000,63687.5,66150,63000,64000,65000,65000,65000,67900,69000,72000,72000,70000,70000,70000,73950,74900,74900,74900,74900,73000,76000,77900,78500,79000,77500,78000,79350,79945,79200,81000,84900,85000,89900,90000,90000,89995,90000,97000,96700,99000,99250,99900,99625,105000,107440,108068,105000,110000,110000,110000,114900,112000,119900,115000,118400,120000,120000,125000,125000,129000
"Williamson County","TX","Austin-Round Rock","48","491",156,125000,124900,126700,128900,128500,128000,127000,127292,128990,128487.5,127970,126987,125000,124900,125000,123500,121500,122900,121990,119999.5,117900,118512,119900,119900,119000,119435,119900,119000,119000,119900,121000,119900,119500,119900,119000,119699.5,119900,119925,124000,125000,125000,127900,129900,129900,129900,129925,129899.5,129000,129900,130000,134900,132700,134000,141500,145800,149500,150000,150000,150000,150000,151900,150000,150000,150900,155000,156700,159000,159990,162650,167000,165000,166400,164900,160000,164900,169995,168450,175000,181900,182000,185000,185000,185000,185000,185000,186700,192100,195000,195000,196000,199989.5,199995,199900,199989,204900,203102,207745,210000,210000,214900,215995,217036,219900,220000,220000,220000
"Washoe County","NV","Reno","32","031",157,109000,108900,105000,108000,107000,109000,108000,104995,1e+05,99900,99000,95900,94900,88250,89000,89000,86900,84000,82400,84900,79900,79900,79500,79000,79900,79900,79000,76250,75000,75000,79000,75000,79000,79900,76900,79900,79900,79500,80000,80000,80000,84000,87900,89900,91000,92500,90000,90000,95000,99900,104950,105000,101725,109900,109000,110000,110000,105000,109997.5,110000,115000,118500,121000,120000,129950,131230,137450,145000,142700,147900,148800,145925,145975,147900,149900,149900,150000,159000,155000,160000,165000,169000,174962.5,169900,165000,164950,166900,169900,176450,180000,175000,183750,179900,184900,185000,183950,179900,189000,190000,195000,199900,2e+05,214900,219900,220000,219000
"Monterey County","CA","Salinas","06","053",158,,,,,,,,,,,,,,,,160000,159070,159000,159900,167169.5,169900,165000,164874,163000,163500,166800,168500,164900,165000,168000,170000,160000,164200,162250,156900,169900,169900,176450,172000,169500,175000,175000,175000,177000,189000,195000,195000,199000,215000,208500,219900,220000,219900,225000,239950,249000,250000,249900,249000,249900,256000,249000,265000,265760,265000,274900,272250,272000,280000,280000,280000,289000,289000,299000,299000,292450,289700,299000,3e+05,315000,324900,325000,325000,325000,325000,328500,325000,325000,329000,340000,345000,349450,340000,349000,339999,347000,345000,335900,340000,347425,345000,346500,349700,355000,353500,358500
"Solano County","CA","Vallejo-Fairfield","06","095",159,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,220000,229250,230000,235000,230000,234900,239000,239000,239925,240000,239000,239000,245000,249000,250000,259894,265000,269000,268994,269000,270000,269500,269000,270000,279999.5,289000,289900,295000,298000,299000,298950,298900,299000,299000,299000,299000,3e+05,310000,310000,315000,315167,329000,325000,330000
"Berks County","PA","Reading","42","011",160,74968.5,74918.5,74992.5,74992.5,74900,74900,74900,74900,70000,69950,69900,69900,69900,69900,69500,67000,68950,69900,69900,69900,69900,69900,69900,69650,69800,67900,68900,69900,69000,69620,69900,65900,65000,65900,67500,65900,65900,65000,67000,64900,64900,62900,64900,62900,63950,62450,64900,63000,61380,62000,62000,63000,64500,64500,64900,64675,64500,63000,63000,59900,60000,60000,62900,64900,67900,66800,68000,68000,67000,67000,66200,67900,65750,68000,69900,69900,69000,69600,67900,69300,69900,69000,65950,65000,65000,65550,67500,67900,69900,69900,73900,71220.5,70000,71900,74900,74900,74900,72000,72000,74900,75900,75900,74900,75000,75000,77638.5
