"RegionName","SizeRank","2010-01","2010-02","2010-03","2010-04","2010-05","2010-06","2010-07","2010-08","2010-09","2010-10","2010-11","2010-12","2011-01","2011-02","2011-03","2011-04","2011-05","2011-06","2011-07","2011-08","2011-09","2011-10","2011-11","2011-12","2012-01","2012-02","2012-03","2012-04","2012-05","2012-06","2012-07","2012-08","2012-09","2012-10","2012-11","2012-12","2013-01","2013-02","2013-03","2013-04","2013-05","2013-06","2013-07","2013-08","2013-09","2013-10","2013-11","2013-12","2014-01","2014-02","2014-03","2014-04","2014-05","2014-06","2014-07","2014-08","2014-09","2014-10","2014-11","2014-12","2015-01","2015-02","2015-03","2015-04","2015-05","2015-06","2015-07","2015-08","2015-09","2015-10","2015-11","2015-12","2016-01","2016-02","2016-03","2016-04","2016-05","2016-06","2016-07","2016-08","2016-09","2016-10","2016-11","2016-12","2017-01","2017-02","2017-03","2017-04","2017-05","2017-06","2017-07","2017-08","2017-09","2017-10","2017-11","2017-12","2018-01","2018-02","2018-03","2018-04","2018-05","2018-06","2018-07","2018-08","2018-09","2018-10"
"New Bern, NC",282,294900,289477.5,289000,289500,295000,299000,298000,296500,299000,299000,299000,298000,289900,295000,289900,289500,289900,279900,279900,279900,279000,282000,279000,279000,275000,269000,265000,269000,269900,270000,269900,259900,249900,252000,254950,255000,250000,250000,259000,259000,259950,259900,265000,255000,259900,259000,261450,265000,262000,271450,265000,269000,275000,275000,275000,275000,279000,279000,275000,275000,275000,275000,275000,275000,269900,271385,269000,268000,265130,269000,265000,269000,265500,265000,265000,265000,269500,270000,269250,269000,269500,271860,275000,274500,275000,275000,272500,275000,279450,279450,275000,279950,280000,279000,275000,277000,277000,275000,275000,275000,275000,275000,275000,275000,279900,275000
"Carbondale, IL",283,210000,205450,199900,199900,198900,199900,199500,205000,209500,210000,222450,219900,216250,224900,220000,215000,212900,211053,211053,210000,210000,206114,199900,199900,199000,194500,189500,189900,189900,195000,193250,197900,189500,189900,189900,189900,195000,190000,185900,193500,195000,198250,199000,199950,199900,199000,189900,190000,188450,189500,188400,189900,188900,189900,189000,189900,195000,190500,193500,190950,189900,193000,189900,194500,196000,194000,189900,189900,189000,185000,184900,182000,184900,189500,189000,189700,189000,185000,185000,185000,185000,189000,185000,185000,189900,199700,198700,199900,199999.5,202500,199900,199500,199999.5,205000,205000,208450,198200,196000,189250,185000,179900,178500,175000,169500,165000,164900
"Logan, ID",284,324900,322450,319900,320950,319000,315000,324900,319575,319950,329000,329900,326961,315000,328450,315000,319125,299949.5,314900,320000,325000,319900,319900,325000,329900,327980.5,315984,314900,304310,299900,299900,299900,299900,304500,315492,319840,328000,339000,319500,315000,313900,3e+05,315000,329900,316450,314950,309950,314000,322900,335000,329000,334500,329250,329700,329000,329900,321500,319900,319900,326000,331500,327500,314900,315000,317700,314950,312000,336500,338950,330000,332500,339900,352500,375000,357250,345000,345400,337900,349000,339900,340250,339000,339900,333720,338070,338950,341625,343675,349900,344000,344950,344250,343250,339840,339900,347000,359000,356500,358500,372575,367000,369000,367000,371500,374900,375000,376500
"Harrisonburg, VA",285,314900,299900,299000,299000,298340,299000,299000,298500,296250,298000,295000,289900,295000,3e+05,304900,309900,319900,314900,299900,309900,312400,314900,317900,319450,319900,309000,299900,299000,299900,299000,299250,299000,299000,299000,298350,298000,299000,299000,296500,298000,299450,299900,299900,307500,314700,314900,314900,319900,319900,325000,321750,328000,339900,338500,339000,329900,325000,325500,314900,325000,326900,328800,325000,325000,322400,316250,319900,319900,315000,319000,311000,314500,314900,317000,319900,319900,319950,318500,319900,319000,319950,319900,324450,325000,331995,339900,335900,339800,339900,348868,349450,349900,353433,359250,374900,379625,375000,364000,359450,353000,349950,350000,355000,359900,359900,350000
"Mansfield, OH",286,149277,145400,143200,144900,144900,143900,144900,146900,144200,144950,143586,143900,149900,154900,158500,149900,149900,149900,149900,147500,147500,147500,149900,144900,147750,148950,149900,149900,149900,154900,155000,149900,151200,152700,152900,149900,145900,139900,149000,149900,149900,149900,150000,149900,149900,149900,150000,150000,156200,159900,165000,159900,165000,158450,154900,154900,152400,159900,159200,163450,164900,164900,164900,164900,174950,169900,174700,174700,174900,169900,169900,175000,178000,179900,179900,174900,179900,185900,184700,184900,179900,179900,175900,179500,179450,174500,184200,184900,185000,179900,179900,179250,174900,172000,173950,194900,199500,190000,195200,199900,199900,199900,209950,199900,2e+05,199850
"Augusta, ME",287,240000,234960.5,229900,229900,234900,239000,239950,243750,240000,239900,239000,235000,235000,236900,235000,232450,229900,229900,235000,233000,229900,229900,230000,229900,229900,229900,229900,229900,229900,229900,234000,229900,235000,229900,229900,234200,239000,238500,235000,239000,235500,238950,239900,239000,234700,230000,230000,239900,238400,239450,235000,240000,243250,239900,237750,239900,239900,239900,239700,248750,249000,248750,239900,241000,239900,244900,239000,239900,239900,239900,247500,249000,244900,242450,245000,248750,250000,249950,250000,259000,258900,259900,259500,259000,259900,260500,259900,262000,259900,259000,259900,264700,264900,264900,264900,269900,274950,275000,275000,275000,279000,279900,285000,285000,289900,296700
"Jonesboro, AR",288,189900,189950,189900,193700,189900,194900,193900,198660,199900,199800,2e+05,2e+05,199900,189950,185000,189250,185000,187500,183900,189500,189900,189000,189900,189900,195000,199000,199947.5,187000,187250,187000,187900,189900,190000,199500,199900,199950,199900,199900,199900,197500,199800,199900,209000,209900,199900,199900,194950,197950,199900,199450,194900,204450,209900,217450,214950,215000,217900,216400,215900,219500,219900,218000,209900,215900,221500,224900,229900,229900,235000,239900,239650,238500,231000,232900,229900,229900,239900,238250,234900,237000,237500,234900,241900,249900,248600,242350,248800,249900,244900,229900,229900,235400,232800,232800,234999.5,239900,245000,248800,244900,258500,250000,249800,245000,244850,249900,249900
"Staunton, VA",289,314900,313900,299900,304000,299900,299900,299900,299900,299900,299900,3e+05,3e+05,3e+05,299900,299900,299800,294900,299900,299900,299900,299949.5,299900,299900,299900,299500,299900,3e+05,299900,299900,299900,299250,299000,299900,299000,299000,299900,299900,299000,299900,299000,299450,299000,299900,315000,309900,325000,325000,329900,336000,325000,314900,309000,319900,309000,299900,299900,309000,309000,315000,319000,319900,314900,305000,312000,319900,319900,323750,322000,335000,338388.5,335000,339000,337000,345000,329000,329700,329000,331000,330000,335000,346750,335000,339900,346750,339000,345950,336500,329900,329900,339500,339000,334950,330000,335000,339900,339900,349000,339900,349100,349975,349900,349900,359900,359900,369500,369700
"Mount Vernon, WA",290,469000,469000,469000,459500,469000,460000,454500,469500,469000,459000,472000,459000,459000,440000,439000,429000,432225,439000,439000,439700,439000,435000,429250,429000,425000,424000,422000,429000,425000,419949,419000,429000,429000,439000,436000,435000,449000,449000,449000,438500,432450,429900,429000,425000,439000,439950,449500,449725,439000,435000,439000,448250,449000,450000,450000,450000,450000,450000,450000,455000,450000,467450,465000,469950,475000,475000,469900,469925,475000,485000,489950,485000,489000,499000,489900,482450,495000,498000,499000,499900,509950,529900,549000,549000,553500,550000,550000,574999.5,575000,559475,550000,575000,575000,575000,577000,589000,595000,597500,599000,599000,599000,599000,615250,624950,629000,629000
"Albany, OR",291,285000,274900,269900,269900,267500,265000,269500,269999,279000,269000,264900,259900,250000,249950,255000,259900,259900,255000,264450,250000,260000,264900,262000,259950,267700,265000,264450,265000,265000,259900,250000,249900,250000,255000,249900,250000,250000,250000,259900,265000,265000,269700,269450,264950,269500,269900,269500,289000,289900,287400,275000,279000,279900,279945,295000,287000,289000,289000,282450,290000,289000,290000,289000,286000,295000,299000,299000,299900,299900,307000,309000,315000,315000,3e+05,3e+05,317525,319900,316475,324950,324975,329900,334900,337000,339900,339900,339900,335000,340000,340400,349000,342250,349900,350000,355000,359950,359950,354925,365000,370000,382500,389000,389000,385000,385000,384450,395000
"Williamsport, PA",292,190000,199000,189900,189900,189900,189950,199900,199900,199000,199000,213950,210000,210000,207400,219450,225000,225000,219450,219900,219950,229000,229900,227000,229900,239450,242900,249000,249000,239900,227500,233500,239900,244450,229000,225000,229000,244950,239749.5,239999.5,239900,239900,239900,229000,229000,229000,229900,229900,229900,235000,238400,234000,239900,229950,238744,234900,234900,234900,239000,239900,239700,239900,253900,245000,254200,254200,262000,252068.5,254900,256600,254200,249900,254900,253350,245064,244000,244000,249950,249000,250000,251250,255000,256700,256700,259900,256700,249900,252450,258235,249900,252500,259000,257350,259900,256300,249950,249000,249000,250000,249900,249900,250000,255000,259900,265000,263950,264900
"Cleveland, TN",293,236450,245000,239900,245000,244450,239900,239900,239900,230000,229900,230000,229900,229900,229900,239000,231450,239250,237900,235900,235000,230000,239250,255000,259900,259450,250000,249900,246900,249900,249900,249900,245000,247950,245000,246900,249000,246900,239900,239000,239949.5,240000,238000,229900,239900,239000,239450,239900,240000,239850,239800,237750,238900,232500,235000,239900,239250,239950,249900,249900,249900,249900,249900,249900,248950,240000,250000,259900,259000,259900,259900,262900,264900,259900,259900,259900,259900,264900,259900,267000,264900,269900,269900,269900,269900,269900,269900,269900,269950,272000,269900,274500,279900,279000,279950,280000,279950,278500,279000,279900,279900,280000,279900,284900,289950,290000,297500
"Bismarck, ND",294,257400,252400,249900,249900,262000,279900,279900,279900,289900,289900,279900,271995,273990,280000,288700,294900,289900,281750,279950,279900,279900,275000,284200,289900,294900,306000,294900,299900,288450,299950,324900,329900,299900,299000,309950,317400,323900,323900,349900,365000,329900,340000,367050,364200,354900,342400,359700,349900,359900,359900,349575,352450,339900,364900,359900,363900,379400,375000,370000,389900,399900,395000,389900,389900,389900,389000,389900,396700,409900,399900,399500,394000,375000,387400,395000,389000,388000,382500,389000,399900,389900,389900,392000,389500,396950,394000,384900,384900,384950,394900,398500,399900,4e+05,399900,402450,407450,407450,389950,399900,390000,399999,399900,410000,425000,419900,419900
"Owensboro, KY",295,219900,204900,2e+05,199900,199900,197900,194200,194900,199900,196250,199500,205000,209900,199800,199900,199000,194900,189900,199000,199650,199900,202400,214900,214900,215000,209900,205000,213400,205000,217400,223000,229500,229500,219500,219500,219900,229500,227500,224000,215750,217900,219900,219500,206075,207425,229000,219000,216950,219900,219900,228500,229900,229250,219900,224950,224900,228450,227650,225000,225000,219900,226200,224900,225450,217250,219900,219900,224900,225000,234900,236450,234900,237200,239900,239900,239900,244900,240000,242900,240000,237400,239450,234900,239900,234900,234950,239300,249900,249900,249900,242400,239900,246700,249900,249900,249925,246800,249900,249900,250000,249900,251400,247600,243549,249250,249900
"Dunn, NC",296,229000,227900,225000,224999,225900,225377.5,224900,226900,229900,229500,230500,231250,235000,232150,230250,228050.5,228750,229900,229900,227900,225000,224500,220000,219900,219900,219900,219900,214950,209900,209900,209900,209900,210997,209900,209900,214900,215100,217900,219900,219900,222900,224000,222950,223995,223000,224900,224900,229900,224900,224900,228400,229000,229900,229900,227000,225500,222000,222500,222500,219900,225900,229900,225000,232200,229900,232950,232700,229900,239900,239900,241900,239900,244900,239900,236400,239900,244900,240700,239900,239999.5,238315,237402,237400,239900,240000,239900,243900,243950,244900,244900,243950,243750,244950,248500,249900,252900,254800,250000,254900,255000,255450,255900,259000,259945,259995,259900
"Wooster, OH",297,209900,189900,189900,194900,194900,189900,185000,186750,187000,192400,197000,195750,197500,198700,189900,189900,189000,190950,194900,191450,191900,189900,191900,195000,192500,189838.5,185000,189900,188750,189900,189950,191450,197000,194900,198000,199000,194900,195000,195000,189990,193250,198000,199950,199000,189990,199250,199900,209000,214500,219000,215950,210000,209900,202000,199900,2e+05,210000,211950,214900,217000,212450,229950,219900,219900,210000,220000,225000,225000,228950,225000,225000,225000,225000,229900,239900,240000,239900,247450,249900,249900,239900,239900,239900,239900,245250,245250,239900,240000,249900,249900,252700,249900,245000,249900,254900,254900,255750,269250,261240,277500,279900,269817.5,260000,263000,255000,263000
"Morristown, TN",298,249900,249000,249900,249000,249900,249900,249900,245450,239900,239900,248900,245000,239900,239900,239900,229900,234900,229900,229900,229900,229900,226000,229900,224999,222900,220800,219900,219900,219000,219900,219900,219900,224900,224900,224900,224900,224900,219900,220500,221875,229900,225000,224900,219900,219900,214900,209900,211000,214000,219900,219900,224900,219900,225000,225000,229000,229900,229900,229000,229900,225000,227400,224972,229900,230900,239900,239900,239900,249900,249900,249000,243450,239900,239900,239900,242000,249900,249900,249900,250000,249900,249900,259000,250000,254000,256500,250000,256000,269900,269900,269900,279900,279900,279900,282500,287450,289900,299000,296950,289900,289900,289900,289900,289900,284900,289900
"Brunswick, GA",299,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5e+05,489900,454500,475000,489900,484000,450000,450000,480000,489700,495000,490000,489000,499949.5,499000,5e+05,5e+05,5e+05,505000,499000,499000,5e+05,499700,495000,495000,495000,499000,499000,495000,495000,495000,495000,495000,495000,499000,499000,519495,541800,535000,545000,549250,550000,550000,549000,549000,519500,525000,549000,539450,535000,539995,529000,539990,549000,549997.5,549000,539990,539000,549000,557000,550000
"Ogdensburg, NY",300,173900,162500,169250,175000,179900,179950,180000,180000,179900,184500,185000,182000,185000,195000,182500,169900,169000,174950,179450,175500,179000,175500,185000,183500,179000,179900,185000,180950,185000,183450,182000,180000,179450,179900,179900,179000,185000,184950,179450,179900,179900,180000,198450,185900,179900,195000,183000,179250,180000,195000,195000,187000,184000,189000,189000,187450,189000,179900,179500,179450,175000,171000,169900,175000,175000,175000,175000,179000,179900,179900,179250,179000,175000,171500,173250,174750,175000,169500,169500,167100,165000,165000,165000,173500,169900,171000,172000,175000,175000,174900,174500,174000,175000,174000,173000,179900,175000,176250,183500,185000,185000,185949.5,185000,189500,189900,189949.5
"San Angelo, TX",301,209900,209900,204900,199900,199950,205450,208200,204900,204900,204950,205500,199900,199900,199900,199500,197000,198900,197000,209450,209450,208500,199916.5,209000,210000,203900,203950,207000,216000,209450,209950,209000,209500,209500,210000,206400,206400,210000,215000,221449.5,215000,234900,239900,236200,239450,239200,237500,227500,239950,229950,229950,240000,252000,255000,258834,254950,261250,262000,268500,269000,261000,258450,262000,259000,259450,259900,259000,255000,265000,279000,269900,261900,249950,262900,260000,265000,264900,265000,264900,264900,259900,265000,268250,269000,267250,261250,257900,255750,259000,254900,255000,252500,268450,271950,274000,269900,273500,272500,279450,289000,285200,294000,299000,299000,299000,296000,299000
"Michigan City, IN",302,325000,325000,325000,325000,320000,312889.5,294250,295000,294950,294450,285000,279900,269900,269900,268500,259900,259950,268000,269000,269000,269900,269900,269900,269900,269000,269000,269000,279000,269900,269000,275000,269000,268000,259750,269700,269700,257450,249900,255000,254900,269000,279900,279000,269700,268500,279500,285000,285000,285000,289450,286200,275000,280000,279000,274450,269000,269000,263000,269000,270000,269900,270000,277000,273575,269900,275000,277000,285000,283000,282500,279950,279000,286000,299000,309900,306450,299825,324900,341000,324900,335000,324950,329000,323450,349000,332500,330000,344900,339000,325000,329000,329900,335900,339950,335000,339000,329900,332750,329900,325000,329900,320000,329000,338000,349000,349000
"Holland, MI",303,284900,285000,279000,264450,259900,264900,265000,264900,266812,269900,275000,274900,274900,269900,269000,262500,264900,259900,255900,250000,259250,259000,258500,250000,249900,255450,259000,250000,259000,259700,259000,254660,259000,250000,255900,269900,264627.5,265000,264900,263000,269900,273500,269900,275000,275000,279900,289000,285075,297750,295000,284950,281800,277950,275000,280000,279900,283700,289500,299900,290000,289100,299900,296000,289999.5,299900,302450,309000,309900,309000,310000,310000,310000,325000,325000,327900,325000,325000,325000,325000,325000,329900,329000,339000,340000,335000,326000,329000,349500,349900,349000,339950,349900,349900,349900,349500,359550,360160,359725,359000,350000,350000,360000,372400,370000,355900,359900
"Wenatchee, WA",304,465000,449900,459000,454500,459000,449000,445000,432000,429947.5,429250,432500,428500,429900,422400,425000,409900,409950,399900,399000,410000,4e+05,399950,409900,409900,399500,399900,399900,399250,399500,399000,399900,399900,419000,399900,399500,399950,425000,419000,407475,412475,419000,433900,437000,432900,431500,429000,431500,429500,445000,432500,437000,439000,449700,457000,475000,487700,499500,499850,499500,499900,5e+05,499700,499000,495000,489900,479000,489900,498000,489000,479000,489500,499000,495000,499900,499000,499600,499925,504500,525000,525000,519450,527500,529000,547000,560000,572450,575000,565900,577000,585000,581500,589000,585000,595000,588000,575000,592500,602600,609900,609950,629900,635000,625000,625000,617000,612500
"Lawrence, KS",305,369000,369900,349950,349450,344950,340000,345000,350000,337900,329900,329900,330000,337900,335000,329000,332450,329900,327000,317700,320000,320000,310000,324950,319995,308900,308900,305450,315000,304950,320000,312500,316750,3e+05,302475,3e+05,307450,3e+05,309950,310000,310000,315000,314950,309900,309900,309900,309900,305000,309900,319450,309900,319450,322500,325000,322500,325000,329900,329000,329900,329900,329900,332000,338000,329900,329000,320000,320000,319450,319900,324975,339475,334900,348450,330000,341950,339900,339900,346500,346000,349900,359900,365000,370000,374950,374950,380000,378000,378000,369900,369950,364900,359900,365000,359950,359900,359900,359949.5,369900,369900,369900,379900,379900,370000,385000,399000,399900,385000
"Missoula, MT",306,479900,464000,445350,449000,425000,426000,425000,429450,425000,419900,425000,425000,419000,425000,424950,4e+05,399900,399000,399000,398750,399500,399900,399900,399900,415000,399900,424900,425000,424950,432200,430000,450000,450000,449950,475000,485500,444900,445000,444950,439000,439250,435000,439900,445000,449000,460000,465000,480000,475000,465000,450000,449000,448000,439900,447500,450000,475000,465000,475000,479900,479900,465000,435000,449700,429000,438000,439000,439000,439950,440000,469000,469000,450000,450000,449900,449900,456250,476125,465000,478125,485000,495000,495000,499000,498325,492450,480000,484950,474950,479000,479000,479000,497000,499000,5e+05,497000,499000,489500,499000,499000,499000,5e+05,517000,499999.5,512925,520500
"Lewiston, ME",307,199900,199900,199900,2e+05,207750,210000,219900,225000,220000,225000,225000,225000,219000,225000,225000,225000,225000,229900,229900,229700,229000,229000,225000,225000,225000,225000,219950,225000,225000,225000,226000,225000,225000,224900,224999.5,225000,224949.5,222450,225000,225000,225000,229000,229000,230000,229000,229000,229450,227000,229900,229450,229000,229450,225000,225000,229000,226900,225000,224900,225000,225000,229950,230000,229900,230000,234450,235000,230000,235000,234900,235000,235000,238500,235000,235900,235000,239900,235000,239000,235000,234950,239000,239000,239900,239900,249900,256125,250000,259900,255000,250000,259900,259900,259900,259900,269500,272400,269900,260000,275000,275000,272500,263000,269950,275000,264950,275000
"Roseburg, OR",308,297000,279000,279000,289000,279450,277000,279000,279900,289500,290000,295000,290000,285000,295000,279900,269900,269000,274900,279000,274950,260100,259900,268750,279000,279444,279888,285000,279900,270000,272500,285000,289000,285000,287000,285000,275000,275000,275000,279000,285000,275000,269900,279450,279700,275000,275000,269950,272250,289000,295000,294000,299000,299700,299000,295000,295000,294000,295000,295000,295000,295000,285000,290000,299000,299900,299900,299900,299900,299950,305000,325000,325000,324900,319900,3e+05,299000,299900,323400,319250,319000,324950,325000,329000,339000,340000,339900,339900,349500,359950,360000,364900,365000,369000,364999,359900,360000,367450,365000,369900,375000,369900,364950,369000,374900,374250,374900
"Show Low, AZ",309,349900,349900,359000,350290,350000,349950,349900,343000,335000,338605,343000,339450,329900,329900,329900,329900,335810,329900,326500,322480,299900,299900,3e+05,299900,299900,3e+05,299900,299900,299900,299900,299900,299900,3e+05,319000,319000,319900,325000,325000,315000,310000,299900,310000,309950,310000,325000,335000,335000,339000,335000,335000,335000,335000,339500,339000,335000,333675,333850,335500,340000,340000,345000,345000,345000,335000,334900,330000,335000,329900,339000,335000,335000,339900,329999.5,339000,337000,348500,339000,339000,336250,330000,335000,340000,343000,345000,347000,349500,349900,349900,349900,352000,369900,368500,355000,349900,349900,352250,350750,359645,364888.5,364777,365250,369000,373000,375250,385000,380000
"Lima, OH",310,,,,,,,,,,,,,,,,199700,177200,176900,179900,159900,165000,164950,164450,158000,159900,175000,172900,179500,169900,159900,169500,164900,175000,172400,187900,184900,189000,165000,160950,159900,169500,164700,159900,169500,159900,165000,164900,164900,159900,159900,156400,155000,154900,154900,152000,157000,159500,159900,164000,162000,165000,164900,169900,169900,175000,175000,174650,174400,174400,174400,178500,181950,194900,174500,185000,181950,181950,177900,169900,169900,175900,174950,179900,195000,198000,199000,187450,177000,179900,183810,179900,184950,184900,189000,189000,189950,196950,190000,189900,199700,2e+05,205000,2e+05,199900,199950,199900
"Cookeville, TN",311,219900,219900,219900,220000,220000,224900,219900,215000,214900,209900,209000,209000,209000,209000,206000,204900,209900,210000,209900,215000,218200,214900,210000,214900,214900,214900,215000,219900,224900,219900,219700,214950,221850,224900,224950,229000,229000,229900,229900,229900,225600,229000,225000,229000,225000,229000,229000,229900,229000,229000,229900,229000,229900,229900,229900,229000,225000,225000,225000,239900,239900,246950,239900,249000,249700,249900,234900,234914.5,232200,229914.5,239900,244500,239900,239450,239900,249700,249000,239900,239900,239900,249000,239900,249900,249900,256441.5,257883,269450,264663,269900,269900,274900,272200,276500,274914.5,279000,279900,285000,279900,279950,289900,297250,294000,299900,299900,295000,289714.5
"California-Lexington Park, MD",312,484000,475000,465000,469900,450000,449000,433200,430000,435900,439000,433900,429900,430000,424475,425000,431500,439900,439900,439999,439900,449999.5,447753,424900,424687.5,400757.5,399999.5,399949.5,399999.5,412070,4e+05,409900,414895.5,415000,424911,409690,413400,412956,406475,409690,419900,420000,419447.5,404950,401449,399900,398545,386900,375000,381400,385000,389990,395000,398200,399715,399900,399900,396900,399500,399000,398882.5,399500,399900,399000,399900,399900,399900,399900,399687.5,394900,395795,399000,394900,389945,399900,399900,399945,399900,399750,409900,407582,4e+05,412728.5,407500,409900,417701,415000,406350,414999,415000,417000,419900,419900,424900,419900,419900,416900,419900,424900,425000,439900,438900,437400,435900,439391.5,434300,430000
"Cumberland, MD",313,183519,184700,184700,186900,189838.5,189000,187950,179900,179900,179900,179900,175000,169900,169900,164900,164900,169000,170000,174900,179500,179900,179900,179900,179500,179898,179500,179000,179000,174950,174950,175000,172500,169000,169000,169951.5,169000,169900,169900,169900,175000,175000,178500,179000,179900,184950,179000,179000,179900,179000,179000,179900,179000,179900,179900,179900,179000,175000,174700,175000,174900,175000,179900,176200,177100,170000,174900,179000,173750,174900,176900,177200,179900,180000,179450,179000,179000,177000,179500,184388.5,180000,179900,179900,179999,180000,179950,179000,175000,179500,179900,185950,178777,178777,180000,184900,186900,180000,179900,187000,186500,184000,189838.5,189838.5,189900,182900,189900,189500
"Longview, WA",314,289000,285000,289450,289900,289900,299000,289900,289900,279900,275000,275000,274000,279900,289000,285000,274800,274900,269900,269900,265532,274900,270000,265000,269900,279000,264900,259000,264000,262000,279000,279000,275000,284000,280000,285000,275500,274900,269000,260000,265000,263500,264450,265000,269900,273875,277499,280000,279875,284000,289950,285000,285000,288900,289900,296300,295000,289900,290000,289000,289900,294500,294900,294900,299000,289900,294900,294900,294750,292900,289900,289900,295000,295000,299800,3e+05,305000,315000,306000,310000,299900,3e+05,312450,315000,324900,329000,344750,350000,349900,349900,349900,349900,350000,349900,350000,359000,359900,365000,365000,367900,375000,389900,397000,398000,4e+05,417000,416000
"Whitewater, WI",315,490000,499000,499000,499000,499000,489950,489000,498000,479000,465000,469000,469000,450000,442500,425000,410000,399900,399900,399900,399900,409000,4e+05,399900,391000,396950,399000,399000,399000,389000,388000,379900,380000,389900,395000,398000,399000,399000,399000,399000,399000,399500,4e+05,399000,409000,399900,399000,399900,399000,399000,399000,399900,399900,420250,425000,425000,429900,440000,440000,445000,440000,425000,425000,449000,449000,447000,449900,458200,459000,461950,466450,464900,459900,459900,459900,449950,442500,449000,449000,419000,396500,429950,439950,449900,434950,425000,434250,434500,449900,439950,429000,464900,459900,475000,474900,455000,451875,450000,465000,465000,478000,490000,485000,499000,495000,489000,499000
"Fond du Lac, WI",316,235000,233450,229950,239900,239900,239900,239900,239900,239900,239900,234900,233900,228450,229700,229900,234900,229999.5,229999,229850,239001,239900,234650,234900,234200,234900,235900,239900,239000,237450,239900,239450,239900,239000,239900,230000,234900,234900,236200,234900,229900,224900,219900,224900,224000,224900,225000,229900,233900,229900,229900,229500,229900,229900,236900,230900,239000,239900,239900,236900,239900,240950,249900,248200,249800,244450,239900,239900,230950,235500,239900,239900,237200,239900,239900,239900,239250,239700,234900,236900,240450,241000,249900,249900,254900,249900,249900,255945,249900,250000,259000,259900,259900,259900,262500,271200,269900,269900,269900,269900,275000,285900,279900,279000,279900,269900,264900
"Ithaca, NY",317,304999.5,321500,325000,319900,319700,324900,325000,320000,315000,305000,299900,299000,299500,309000,299000,299000,299000,310000,313450,315000,314500,325500,325000,319000,329000,329000,326000,329593,329000,329296.5,335000,335000,329000,339900,339000,343000,329500,369900,362900,355000,350000,355000,369750,367500,389000,390000,397950,408000,390000,381950,367500,355000,358500,355200,356600,350000,368000,365000,382500,392075.5,399000,394500,390151,375000,374900,371000,374900,374900,360000,375000,389000,395000,399450,419000,417000,399000,399700,399000,389000,394500,389000,385000,385000,399450,399000,399450,398500,389000,395000,390250,395000,395000,395000,395000,389925,392500,399900,399900,399000,396500,389450,380000,380000,379000,379250,392000
"Ashtabula, OH",318,167000,165000,167000,167000,169000,169900,169900,169250,169900,165000,164900,159900,159900,156950,159000,159900,159900,159900,164900,160000,164877,159900,159900,159950,164900,164900,165000,165000,164900,159900,162900,159900,159900,159000,159900,159900,159000,160000,159900,159850,160000,159900,164950,168450,164400,161450,159000,159999,160000,169500,174500,170000,169900,169900,174900,174900,175000,170000,169900,169900,167000,166500,169450,164450,167000,169700,166125,164950,164900,165450,164900,160000,157900,161200,163700,164900,165000,169900,167900,169900,169900,170000,169900,169823.5,169870,169885,169000,169900,169950,174900,181980,179900,182000,184250,189900,189900,190700,189900,186810,185000,189700,191973,194949.5,189900,189900,189000
"Gettysburg, PA",319,329900,325000,319950,315000,320000,319900,319000,314950,319000,324900,324900,313720,309450,299900,299900,299900,298250,295000,294500,289500,299000,299500,299900,299900,299900,299900,299500,299000,299900,299000,299500,299500,299000,299900,299000,295450,295000,289900,294500,291250,279620,288900,292573.5,285000,285000,282900,279900,279900,279900,287900,289900,299900,307900,309000,299900,299900,296500,298450,290900,3e+05,316900,304248.5,3e+05,305959,305419.5,304000,306854,309500,304900,305154,295000,299900,299900,299900,309404,313904,309900,294900,309900,320000,329900,319945,329900,325000,346495,347000,339900,341728,349428,350339,339990,339900,337000,340000,349336,347990,339900,319950,329900,320000,325000,329900,329900,340000,349890,349000
"Pine Bluff, AR",320,,,,,,,,180000,182500,182250,181000,177500,169500,169250,169000,159500,154900,154700,149500,150000,152500,150000,150000,150000,150000,150000,159900,161000,157500,167500,169000,167900,179000,165000,159900,158450,154900,158450,156640,154900,148000,150000,147000,149900,148250,150000,145000,145000,144950,149900,149900,150000,149900,149900,150000,149900,154000,149900,149900,149900,149900,157000,153500,150950,149950,149900,149900,149900,151900,145000,145000,149950,151250,156000,155000,153450,154000,154000,155750,155000,150000,154700,155000,157000,154500,157500,154500,158250,159750,152400,149900,150000,150000,150000,150000,155000,155450,150000,155000,159700,164900,167450,163450,163250,162250,166500
"Tullahoma, TN",321,239900,239900,239900,238500,235000,240000,246500,239900,244950,249900,249000,249900,246500,239900,239900,240700,249250,244000,244900,239900,239263.5,239900,239000,239000,234000,229900,238500,234900,239900,237450,238900,234900,238750,238000,235000,234900,229000,235000,235000,239900,239900,235000,235000,239000,244800,249000,249900,245450,249000,249500,249900,249900,255900,256700,250000,254950,264950,264950,259900,259000,257600,255000,255000,255000,269900,267700,269900,279000,279000,279000,274700,269900,279000,279700,277400,279450,275400,285000,289900,298000,298000,295000,296750,299900,299000,299450,312000,314950,315000,319900,329900,328500,319900,324900,329700,329900,324900,328950,326950,319900,329450,329900,321600,325000,329900,339900
