"RegionName","State","Metro","StateCodeFIPS","MunicipalCodeFIPS","SizeRank","2010-01","2010-02","2010-03","2010-04","2010-05","2010-06","2010-07","2010-08","2010-09","2010-10","2010-11","2010-12","2011-01","2011-02","2011-03","2011-04","2011-05","2011-06","2011-07","2011-08","2011-09","2011-10","2011-11","2011-12","2012-01","2012-02","2012-03","2012-04","2012-05","2012-06","2012-07","2012-08","2012-09","2012-10","2012-11","2012-12","2013-01","2013-02","2013-03","2013-04","2013-05","2013-06","2013-07","2013-08","2013-09","2013-10","2013-11","2013-12","2014-01","2014-02","2014-03","2014-04","2014-05","2014-06","2014-07","2014-08","2014-09","2014-10","2014-11","2014-12","2015-01","2015-02","2015-03","2015-04","2015-05","2015-06","2015-07","2015-08","2015-09","2015-10","2015-11","2015-12","2016-01","2016-02","2016-03","2016-04","2016-05","2016-06","2016-07","2016-08","2016-09","2016-10","2016-11","2016-12","2017-01","2017-02","2017-03","2017-04","2017-05","2017-06","2017-07","2017-08","2017-09","2017-10","2017-11","2017-12","2018-01","2018-02","2018-03","2018-04","2018-05","2018-06","2018-07","2018-08","2018-09","2018-10"
"Spokane County","WA","Spokane-Spokane Valley","53","063",137,314669,309900,309900,309974.5,309500,299900,299900,299775,298950,295000,299000,295000,289900,279900,275000,278750,279000,279000,279973,279900,279000,276150,269900,270000,269925,269600,275000,275000,274900,275000,279000,279900,275000,279000,279900,279990,280000,279900,279600,280275,289900,289900,289000,289900,289900,289000,289900,289642.5,289000,297500,299800,299000,299000,299000,299000,299000,298500,299000,298900,295950,299000,299900,299950,309000,305390,3e+05,308000,309000,310000,315000,315000,319990,324900,324900,325000,324900,319000,325000,329500,329000,329900,326000,334950,335000,340000,334984.5,346511,349900,355500,357950,350000,354250,360000,368530,369900,375000,384750,382303,389000,395000,395000,393000,394763,389900,399900,399950
"Richmond County","NY","New York-Newark-Jersey City","36","085",138,649999,649995,650000,650000,649999,649999,649000,649000,649000,649000,649000,649000,649000,644900,639900,639000,629900,629000,629900,639000,631500,649000,649000,649900,639450,629000,619000,626000,624450,624900,625000,639450,644999,644999,649000,649900,659900,649900,649999.5,649900,659000,659900,662453,679000,679000,675000,679900,699000,688500,679000,679000,679949.5,698000,679000,679949.5,679900,689530,699000,699945,717000,724500,725000,699949.5,7e+05,699900,724999,719000,719000,714000,712825,724900,729000,749000,745000,749000,725000,719000,724900,729000,719000,725000,729000,749000,769999,779000,759450,759000,769950,749998.5,759000,754800,749000,747000,749945,750000,749900,749000,765000,759000,768400,769000,769999,779000,788000,779000,783000
"Onondaga County","NY","Syracuse","36","067",139,232425,234900,237000,234900,237840,236500,229900,229900,229900,226700,225000,225000,225156,229900,229900,224900,224900,224250,220000,219995,224900,225000,224900,224900,229600,228990,229500,229900,225000,224900,225000,227873.5,229000,229980,229900,234900,234900,236828,236623,237445,233800,236995,235900,237000,239000,239990,244900,246945,249900,244900,249000,239990,241995,239200,240000,239900,239900,239900,244000,249900,249000,249945,247250,249900,249900,249900,249900,249000,249900,249900,249900,249900,249900,249900,248450,245000,248945,248700,246995,249900,259000,264900,274975,274500,275000,275000,269900,264900,259900,266329,265900,264900,259990,260000,264900,266664.5,274900,279000,275000,275000,274050,274900,274500,274900,274900,274900
"Pasco County","FL","Tampa-St. Petersburg-Clearwater","12","101",140,275000,278020,275547,279700,279000,274000,274900,269000,259900,259000,255000,251400,249000,242000,244900,242000,249877,240000,239900,239990,243125,242000,242120.5,249000,249865,249900,249900,249900,249900,250000,249990,250000,252000,255990,256990,259900,259900,261665,267950,269900,276700,279000,279900,279500,281170,279732.5,284900,287700,285900,289990,285990,289693,292990,295000,295000,298900,299000,299990,299990,301900,302990,299900,3e+05,299990,299900,299900,299000,299500,299900,303845,309000,314990,317990,319900,319900,322245,315000,316990,316990,315000,320000,319945,326990,329000,335102.5,332990,330000,336950,339990,336590,335695,334900,347245,349848,345132.5,344145,344900,348745,354900,362000,365000,365000,369000,369990,370895,374900
"Hampden County","MA","Springfield","25","013",141,335000,329900,333921.5,339850,339700,334900,330000,329900,325000,329000,325000,320000,319900,320000,324900,321500,319000,319900,314500,314900,315000,312900,315100,309900,314900,317500,324900,317600,319000,319000,319900,324000,326300,329900,329000,328850,327500,329900,325000,324900,325000,325000,326400,329900,329900,329850,329900,330000,329900,329500,327250,325500,325000,319900,328400,324700,329000,329900,329000,332900,333700,333850,334900,339900,339900,334900,345000,345000,349000,349000,349000,346950,339900,335000,337000,339700,339900,334900,339900,349900,349000,349900,349900,349900,349900,349900,349000,349900,349900,349900,349999,350000,349900,359450,359000,359000,365000,359900,369900,369900,369900,374850,375000,379950,389000,379900
"Montgomery County","TX","Houston-The Woodlands-Sugar Land","48","339",142,369900,369000,369000,369997.5,369000,359900,365000,359900,349970,349970,347321.5,340000,339000,335000,335000,349000,344900,327000,324900,324900,339900,334900,335000,339900,344000,335000,339900,335000,339900,338902,339900,331990,339994.5,345000,349000,345000,349900,346051,349900,349900,350000,350000,350000,354900,355945,353990,362000,360000,365450,372424,370863,379000,384950,385000,389900,385000,387574,385000,385000,388900,388882.5,395000,408424,410500.5,414614.5,410218,405900,413995,409990.5,406053.5,414841,418990,415035,424000,419000,421500,415000,414900,409000,409000,412990,405990,415000,410000,409900,406990,410000,412000,416880,413745,410000,400495,4e+05,4e+05,408990,417990,419000,414945,419000,419900,420000,415000,418990,419900,425000,425000
"Greenville County","SC","Greenville-Anderson-Mauldin","45","045",143,289500,289000,289900,285000,285000,285000,284900,284900,283200,285000,280000,284900,280000,277950,275000,274900,274900,270000,269900,274900,274900,278350,279000,277000,279000,275000,283700,279900,279500,275000,277500,279900,285000,279900,280000,284450,285000,289900,289900,289900,289000,289000,290000,289900,295000,294900,294900,294223.5,289900,291249,289000,294250,295000,289900,287500,284900,285000,280000,281990,288500,279900,280000,289528,289900,289900,294194,299900,299900,299900,299900,299900,305000,3e+05,318086,316900,319600,321954,314900,314900,325000,326988,325000,319995,322900,318000,319900,328900,329900,326900,329000,329500,326785,329999,329890,325000,325150,317990,319950,322900,324990,329900,335900,335565.5,339323,340737,344900
"Burlington County","NJ","Philadelphia-Camden-Wilmington","34","005",144,399900,399700,399900,399267.5,399000,398900,394450,399000,399000,398000,389900,389900,385000,381245,384250,385000,395000,385000,379900,379900,376995,375000,375000,370950,379000,379533,375000,384500,380000,379900,379250,384000,379900,376000,385000,385000,385000,389900,389900,389999,389900,389999,395000,389900,399000,389900,399850,429750,399000,399900,395000,394990,394800,399622.5,399900,399900,4e+05,409000,401450,409000,399900,4e+05,399900,399500,399000,399000,399900,4e+05,4e+05,4e+05,409000,409900,410000,412250,410000,410000,414900,410000,417450,414900,414900,419990,419900,409900,416000,419800,419900,414710,419000,420000,424000,434450,435000,432900,428000,425000,425000,434000,435000,434600,435000,439000,439450,435000,440000,445000
"Tulare County","CA","Visalia-Porterville","06","107",145,280000,276750,275000,270990,272995,269333,260000,259000,250000,255000,249570,247500,239000,240000,239900,239350,241950,240000,235000,231200,230000,230000,229900,235000,237000,239900,244500,247000,245000,246475,249000,249900,249900,244995,249900,249900,250500,250000,259900,266865,271300,269900,273900,279900,280000,278600,279900,279900,284500,285000,287606,290000,295000,291165,299000,299900,299000,299000,295000,299000,305000,304500,299900,299900,295000,290000,289900,289900,295250,298750,295000,289000,298000,302700,299900,299900,305000,305000,309900,310000,309000,309000,309000,310000,315000,310000,309450,314750,315000,318500,319000,324125,327400,329900,329000,329900,326276.5,329000,325553,330000,335000,339000,334000,329500,334900,334900
"Lucas County","OH","Toledo","39","095",146,198900,199000,194900,195000,199000,199500,199000,199000,199500,189900,189900,185900,187000,187950,189000,188700,186900,184900,184250,188000,183900,179900,179900,179650,179900,179000,179900,185900,185950,186950,184975,187000,188900,189900,189900,189900,197300,199000,189900,199900,199000,198900,198500,199800,199900,194900,204900,199900,199900,209000,208950,204000,214900,215400,219000,219900,219900,219900,224900,229900,229000,234000,234900,233100,239900,239000,239000,239000,234900,229900,234000,234900,239900,241425,239900,239900,239900,239900,234900,235000,234900,235000,239900,244250,249900,249900,249900,248500,249900,249900,249900,249900,249900,249900,249900,250000,254950,259900,259900,259900,259900,259900,259900,264900,261249.5,264500
"Adams County","CO","Denver-Aurora-Lakewood","08","001",147,410349.5,414900,414900,399999.5,399999,399000,389900,384950,387500,385000,385000,390000,385227,369900,368262,364900,370000,369900,374950,369625,374975,379000,370000,379900,380000,379700,378725,375000,390000,394900,394990,399000,399900,402968.5,401828.5,403803,399925,409900,409900,409925,415000,411312,420000,424900,425000,422614,429000,429000,437325,429700,434499.5,445350,440200,439000,445000,449950,446250,454047.5,439000,440900,450000,471475,465000,472250,465975,474900,466875,465750,465750,478271,486121.5,473950,484169,487675,487920,489900,499000,499900,5e+05,515000,512500,519900,517900,524225,525000,530000,549000,542987,545000,550000,549900,550000,550000,550000,553345,556375,557858.5,565000,574925,575000,575000,575000,575000,589000,587000,589000
"East Baton Rouge Parish","LA","Baton Rouge","22","033",148,299900,299900,299900,297950,299000,292500,294950,299000,296500,297750,299000,289900,284900,284000,280000,280000,279900,280000,280000,285000,279000,279000,279000,277900,278450,275000,275000,275000,277900,279000,275000,275000,275000,275000,275000,278500,285425,290000,295000,295000,289000,287400,287400,289900,294450,295000,3e+05,299000,3e+05,310000,317950,317450,319900,319900,325000,319000,329436,329000,329400,329000,325000,320000,320000,321000,324900,325000,325000,325000,320000,320000,319900,314900,310893,319950,335000,341700,343301,345000,339000,334950,335250,337450,341100,349250,346500,350000,349900,349949.5,349900,339700,348000,349900,345250,350000,360000,375000,369000,365000,365000,368500,369500,367500,369900,365000,365000,360000
"Virginia Beach City","VA","Virginia Beach-Norfolk-Newport News","51","810",149,449000,445000,442500,439900,439000,429000,425000,419900,424000,425000,425000,425000,425000,421450,424950,425000,422900,425000,419900,409900,425000,420000,419900,423450,430000,435000,418500,420000,410000,415200,427750,448500,450000,450000,450000,447750,429900,439999,445000,449000,437500,435000,425000,429364.5,435000,434900,429000,435000,439000,429900,420400,425000,429000,428675,430000,439900,445000,434900,430000,439900,435000,429000,429000,426400,434995,429900,429000,435000,443400,449000,449000,449900,450512.5,450000,449000,447304,449900,449250,450000,450000,454900,458800,460000,465000,455000,450000,449900,452755,459435,452755,449000,449900,449000,457500,454700,459900,459995,465950,449900,470000,450000,455000,464900,452327.5,465000,479000
"York County","PA","York-Hanover","42","133",150,289900,289900,289900,289900,289900,289000,289000,284950,282500,279900,269900,269900,269900,269000,269900,269900,269900,265990,259900,250000,250000,250000,256392,259250,259900,259900,256000,254000,255000,257760,254000,249900,249900,251990,250000,253350,250000,254900,257830,259900,279900,282222,284476,285000,286565,288907,289900,295176,289900,254236,258236,259900,258107,260289,263967,264436,275391,275000,272012.5,272376,269900,264600,264900,269994.5,270500,274900,278500,277668,274770,279900,279000,278066.5,277200,274900,269900,271764,269900,265000,265689,268933.5,275000,271652,276837,274900,272900,265875.5,262808,266863,272900,276722.5,279500,279900,282179,280900,286762,287900,289900,292800,295232,295000,292900,287368.5,292937.5,297500,295980.5,295820
"Jefferson Parish","LA","New Orleans-Metairie","22","051",151,283250,279000,279900,279000,279000,280000,280000,278250,276750,275000,279000,279250,280000,279900,275900,278000,285000,285000,278000,275000,269900,268500,269000,269000,269900,269000,269000,269000,270000,265000,269000,274999,279250,275000,274900,274900,275000,279450,275000,270000,275000,279000,279000,279250,286500,286000,285000,295000,297750,295000,298000,299000,299000,295000,297750,299000,299900,310000,324700,319900,315900,315000,3e+05,299900,299900,319450,320000,320000,324000,329950,339000,338000,329500,327000,339250,329900,334000,337500,334900,335000,345000,343500,345000,349000,350000,349000,350000,358000,359000,352900,349900,349500,349000,348250,347500,342250,343000,343000,339000,349000,349000,349000,349900,347000,349000,349000
"Knox County","TN","Knoxville","47","093",152,299000,297000,289900,289900,294900,289900,289900,289900,294900,289900,289900,289500,289900,289950,290000,298900,297000,298900,294900,280200,289900,289900,287500,279900,279900,275000,275000,273300,279900,279900,283700,279900,279900,276500,276900,279900,279950,279900,289900,289900,290000,294900,294900,299400,295000,296700,289900,298000,299900,299000,299900,299900,308400,303700,299900,299900,299900,299900,3e+05,299900,314900,315000,315957,309900,311325,314900,309900,319900,324900,324999,325000,324900,324900,319900,315000,319900,325000,325000,329000,325000,325000,327550,329900,329900,329556,326763.5,329000,329900,331744,349000,339900,339900,339900,340000,345500,348900,349900,349900,349900,349900,354900,350000,350000,350000,350000,359000
"Polk County","IA","Des Moines-West Des Moines","19","153",153,251450,250000,250000,249900,250000,249900,249900,249900,249900,249900,249900,245000,249000,246124,239900,239900,240400,242500,244500,240000,239900,239900,239900,240000,239900,239900,240900,244900,245000,249900,250000,250000,250000,250000,251900,250000,251900,254900,256900,256900,259900,259900,259997.5,262000,264900,265100,269700,272500,269900,273900,272500,279500,279900,275000,280900,279900,279900,279950,282500,283400,282450,290750,289900,292950,294900,299000,299000,298450,299500,299900,3e+05,3e+05,3e+05,304900,305000,299900,299642.5,299900,299900,3e+05,304325,310000,309900,311675,314000,310000,314900,314900,313000,311950,313032,315000,315075,319250,319665,319900,319900,319184,319900,320000,324500,325000,325694,324900,324900,324900
"Genesee County","MI","Flint","26","049",154,154900,149900,149900,149900,149900,149900,150000,149900,149925,149900,149900,149900,149000,149775,145000,144900,143900,144900,145850,143000,144900,139925,139900,139900,143000,140000,143950,143950,144900,145000,144900,144900,144500,140000,145900,150000,150000,149900,149900,154900,159900,161487.5,165000,162500,164900,165000,165000,165000,169900,169900,172500,174300,174900,175000,179800,179900,179900,176949.5,178200,175000,179000,179900,179900,187500,185000,188000,179900,179949.5,179900,179900,179900,179900,187000,189000,185900,179999.5,184900,184900,194950,194999.5,199900,199900,199999,214900,216900,216900,219900,219900,223900,223900,220000,216000,220000,220110,220000,225000,233900,236900,235000,239900,234900,234900,235000,235450,238900,236900
"Clark County","WA","Portland-Vancouver-Hillsboro","53","011",155,450000,450000,450000,449500,449900,449900,439900,439900,440000,410000,4e+05,4e+05,4e+05,399900,399500,399000,399949.5,4e+05,4e+05,399900,4e+05,415450,419000,419900,424900,421450,425000,425000,419250,419250,419900,424900,425000,425000,435000,439900,439900,439900,439900,440450,434900,435000,449000,449000,449940,450000,449900,459900,459900,470000,449900,449900,459450,457500,468250,469900,469950,479000,475000,489450,489900,489900,489900,499900,497800,499850,499900,499900,509900,510900,510450,519950,519950,532500,529950,539000,544900,549900,547042.5,545450,550000,550000,550000,569000,564900,575000,567400,566650,564900,569900,575000,574750,579400,576899,576399,572000,575000,579000,589000,595000,595000,599000,599900,599900,599000,599000
"Santa Barbara County","CA","Santa Maria-Santa Barbara","06","083",156,1845000,1747000,1697000,1695000,1695000,1599000,1599000,1595000,1595000,1575000,1577000,1500000,1495000,1495000,1449500,1395000,1395000,1395000,1395000,1295000,1395000,1350000,1350000,1395000,1375000,1399000,1390000,1399000,1477000,1550000,1500000,1595000,1595000,1595000,1595000,1595000,1595000,1595000,1595000,1596500,1649000,1595000,1600000,1597000,1695000,1695000,1775000,1775000,1797500,1695000,1795000,1762500,1795000,1775000,1750000,1695000,1695000,1695000,1642000,1795000,1749000,1800000,1850000,1875000,1795000,1735000,1695000,1699000,1795000,1795000,1800000,1790000,1895000,1825000,1795000,1857500,1870000,1876000,1895000,1875000,1850000,1895000,1899500,1995000,1999500,1995000,1995000,1995000,1995000,1995000,1995000,1998000,1950000,1975000,2075000,2170000,2150000,1995000,1950000,1897000,1895000,1850000,1995000,1944500,1975000,1980000
"Seminole County","FL","Orlando-Kissimmee-Sanford","12","117",157,310000,309900,302990,315000,319900,319900,319900,319000,310000,305450,3e+05,299949.5,299000,299900,299000,299900,299999,299900,299000,299000,298250,299000,299000,299000,299000,299000,299000,299000,295000,299000,298000,299000,299000,299000,299000,3e+05,320000,320000,325000,325000,340000,329900,325000,325495,330000,335945,337525,335000,335900,334900,339900,344995,335000,339000,342750,342000,344990,348450,359000,355990,356990,358995,349000,349000,350000,359900,359900,369000,375000,375000,377468.5,389900,384000,375000,373434,375000,374900,375000,374900,369000,373434,383400,380000,385000,390000,398500,398500,399000,399900,399000,399900,4e+05,418900,409997.5,414900,408250,414990,414925,419900,424995,430000,425000,423000,425000,425000,416990
"Williamson County","TX","Austin-Round Rock","48","491",158,342707,339900,339500,342702,342450,339995,339525,335000,329900,329900,334900,330000,334900,330000,335000,335000,334000,329900,329900,329900,339000,339000,339900,339890,338995,334000,335900,339990,339900,349000,349500,349900,353740,354925,355226,362000,359950,360000,366900,369000,369900,365000,373702,375000,374837.5,374900,377500,377952,369999,374945,375000,379000,375990,387995,383990,382990,381995,389444,389396,387165,389700,395000,399990,402819,410000,407990,409000,405986,405181,407034.5,409350,403103.5,407990,410000,418250,419000,425000,429900,435000,437500,444990,439186.5,446945,440000,448471,445000,450000,450000,450000,454900,450000,450000,455500,456990,451445,459250,452990,454900,464250,465000,469000,472990,479000,486387,485874,483970
"Washoe County","NV","Reno","32","031",159,499000,499000,499000,482500,485000,489000,490000,495000,490000,475000,449450,449000,449000,429900,427000,439000,425000,420000,429000,395300,404900,410000,415000,399000,399000,399000,399000,405000,419450,424900,438500,448750,449900,459000,450000,449000,449000,439000,449900,439900,449000,449000,464900,449000,449900,449000,459500,474000,475000,459900,449000,464900,499000,499000,499000,495950,499000,499000,514997.5,515000,529000,549950,537000,535000,525000,550000,559000,574900,560000,595000,599000,599900,617500,607450,594000,589000,579000,595000,6e+05,6e+05,599500,599999.5,620900,629700,635000,605000,6e+05,599000,625000,614900,625000,629000,636997.5,649000,655000,662500,679990,659000,669500,673500,645000,645000,649900,650000,652825,649700
"Monterey County","CA","Salinas","06","053",160,1195000,1199000,1162500,1178233,1200000,1250000,1250000,1250000,1250000,1195000,1199000,1199000,1195000,1195000,1138674,1089000,1095000,1095000,1027000,999000,999000,1049500,1e+06,998000,1090000,1049000,1095000,1150000,1187000,1100000,1085000,1085000,1100000,1095000,1100000,1138000,1195000,1249000,1250000,1249000,1250000,1200000,1225000,1250000,1282000,1277000,1297000,1349500,1399000,1309000,1295000,1289000,1331500,1298250,1275000,1250000,1250000,1249000,1200000,1200000,1250000,1275000,1250000,1250000,1250000,1250000,1275000,1300000,1300000,1300000,1389000,1399000,1395000,1417500,1350000,1300000,1299700,1349000,1349000,1399000,1435000,1495000,1489000,1495000,1495000,1500000,1490000,1399000,1385000,1385000,1395000,1395000,1435000,1450000,1450000,1450000,1488750,1450000,1495000,1460000,1475000,1491500,1496500,1495000,1500000,1495000
"Solano County","CA","Vallejo-Fairfield","06","095",161,410500,415000,405000,399994.5,399999,399000,399000,399000,397007.5,389945,391450,385000,381945,379990,368500,369970,369950,359995,359950,349900,350000,349990,350000,349900,340581,341950,339900,339450,349950,350000,349000,349000,369000,369475,369950,359900,387900,399000,399000,405000,419000,459900,450000,455225,459500,469975,465000,475000,468707.5,475000,469950,479450,474925,470175,469000,478000,481950,496900,489250,499000,507450,499900,499000,499000,499000,499000,506450,519675,519000,519475,524999.5,533773,535000,539450,536200,539900,535000,535000,540000,544000,545000,549900,549974.5,549000,569000,574999.5,565000,575000,599000,590000,585000,588000,594780,599999,608975,604500,599650,6e+05,607055,628500,631917,637000,629999,633900,628000,629000
"Berks County","PA","Reading","42","011",162,289900,289900,289900,285800,289900,285000,289500,289725,285900,284900,279900,289900,289900,289900,287900,288350,289900,280000,280000,281900,273500,269900,269900,270000,271900,264900,260900,259900,264397.5,264900,262900,255950,250000,259900,256000,255500,249900,249900,250000,259900,264900,260950,269900,269900,264900,268200,269990,279900,275000,268900,267124,269900,261518,266305,269900,269000,278235,277764,279450,279900,274059,269900,269900,271749,269000,269900,272900,274619,273365,279900,280437,281911,279900,287900,284900,287305,288927,286500,288900,288412,288950,289165,289900,293532.5,294145,285000,271900,272934,288900,289900,289000,289900,287923.5,292293,289000,295000,295000,297914,298721,294995,298000,299251.5,299900,305900,305900,305900
"Cameron County","TX","Brownsville-Harlingen","48","061",163,229900,225000,219000,219900,225000,229000,229000,225000,227000,225000,225000,226250,222000,225000,225000,224500,225000,220000,225000,225000,225000,225000,223200,219900,219950,220000,210000,210000,215000,212000,215000,219900,219900,215000,215000,215000,220000,218900,215000,220000,225000,225000,229000,225000,220000,226000,225000,225000,225000,229500,230000,229949.5,225000,229500,229500,229900,229250,234950,232970,232500,234000,239000,235000,239000,235000,234999.5,234990,230000,229950,230000,229000,239000,230000,234998.5,230000,239900,239900,240000,239700,230000,231500,235000,230000,235000,229900,235000,239000,240000,240250,245000,248000,248000,249000,249000,250000,249000,249900,249000,248000,249900,250000,250000,259000,257000,255000,250000
"Prince William County","VA","Washington-Arlington-Alexandria","51","153",164,559900,560000,559995,549900,549900,549949.5,550000,559900,550000,550000,549999,549900,549900,549000,540000,539900,535000,539000,535000,535000,534900,529000,524000,518335,509990,514990,519900,524900,524937.5,525000,524999,519000,534900,549900,549999,549999,549900,547007.5,550000,550000,550000,562194.5,575997.5,577800,579900,580000,583990,589900,589990,585405,594990,595000,585990,582495,581495,589900,589990,589000,589990,592990,599000,599900,589000,594749.5,595786,599900,599000,599800,598784,599900,589990,589000,589990,598447.5,596742.5,589990,597490,599900,599000,599900,609177.5,613509,615807.5,614990,619990,619395,602992.5,618085,619900,624900,632990,634900,630000,631495,630000,629000,628215,629450,629900,629000,629900,639999,638990,641995,649900,649900
"Hillsborough County","NH","Manchester-Nashua","33","011",165,375000,374250,369900,369000,369000,369000,366950,368225,367500,362500,359000,350000,350000,350000,349999.5,350000,349900,348959,339900,339900,339900,339000,339900,339900,344900,339900,344900,349900,344900,344900,349900,349900,349950,350000,356200,364900,359000,359000,359500,359900,359900,363700,359900,364700,365000,359900,363000,366900,369000,369900,369900,369900,367950,365000,369000,369900,374500,374900,379900,379900,375450,378500,375000,375000,384900,379950,388900,389900,389900,390000,397000,399000,399000,398925,399900,399900,399900,399900,399900,399900,399900,399000,399900,419900,420000,419900,416900,419000,419900,424900,419950,420000,422000,424900,429900,430000,430000,425000,425000,425000,429900,429900,435000,429900,434000,439900
"Dakota County","MN","Minneapolis-St. Paul-Bloomington","27","037",166,350000,350000,349900,345500,349000,349000,349900,349900,339000,339900,330120,329900,325000,325000,319990,319900,319250,321900,319900,315000,324900,324900,325000,328400,329900,333235,329900,329900,329900,339688.5,339900,339000,338900,337692.5,339900,349015,349900,350620,354900,349900,358000,358950,366990,365990,374900,376990,379900,383950,386400,383900,389900,385000,387000,385000,379990,381990,379900,384900,389900,388400,388995,389900,389450,389900,390160,399000,399500,398950,399900,399900,399990,408900,402195,407285,4e+05,399950,399900,399900,399900,399900,399900,4e+05,414780,411540,413554,418000,418000,415000,415000,416386,419900,429900,425000,425000,425000,434990,440000,439900,439900,445642.5,441701,439900,439950,444900,448900,449900
"Ada County","ID","Boise City","16","001",167,315000,311650,310000,309900,3e+05,299900,299900,299900,299900,299900,299900,299000,293200,295000,293950,289837.5,289900,289475,289900,289000,281500,279900,284888,284900,288500,285000,289000,287500,293000,289900,295000,299500,299900,299820,308000,307000,3e+05,309900,309900,314900,310888.5,314900,314495,319000,325000,329000,324900,325000,329900,332750,329900,344500,339900,339900,339000,339000,339700,339000,339788,344900,347500,342500,345000,354900,354850,350000,350000,359000,359900,359900,368000,365755,359900,359900,361750,360750,359900,364900,360500,367000,369900,370482,379000,379900,382500,379000,385000,389900,397900,397025,399900,407900,417950,424900,429900,424250,424900,429900,429900,434900,442400,444900,447450,449900,454900,459900
"Waukesha County","WI","Milwaukee-Waukesha-West Allis","55","133",168,380000,379900,379900,375000,374900,374900,375000,386000,375000,374900,375000,374900,371000,354900,354950,349900,349900,346900,349900,349900,355250,350000,349900,344900,349900,349900,349900,347000,343950,349000,349900,349450,350000,359000,359900,359900,349995,349950,356450,350000,354900,359900,359900,364900,365000,359900,359900,355000,359900,359900,374900,368000,365000,373900,375000,374500,379900,383700,389900,370000,374900,375000,379900,384900,389900,389900,389900,389900,379000,395000,399000,399900,399900,425000,425000,425000,424900,424000,424900,419763.5,416900,420900,424900,419900,424900,416900,425000,425000,425450,428995,430000,437450,430000,429000,430450,449000,449990,459900,452990,449500,448000,449500,449900,449900,459000,459000
"Richland County","SC","Columbia","45","079",169,274000,271950,269900,269900,269900,269900,269900,264825,259000,261063,259900,256500,250000,255000,250000,249900,249900,249900,249000,249500,249900,248400,239000,235000,237700,237900,239000,239990,239900,239900,239500,240000,243620,241577.5,242790,240000,239995,241945,241000,242790,244900,249000,249900,249900,249900,249990,250000,250900,249900,250722,252900,254990,255000,257995,253650,252950,252900,256990,259945,260339,264990,260949.5,264999,264900,260380,260380,265000,268160,269000,269900,266465,269500,268900,267745,265900,267900,265900,268900,265000,265382.5,269900,269900,259900,259900,262000,263140,266950,267700,268950,264499,265000,264592,266400,267749.5,264945,267400,269900,274700,279900,278900,285000,288900,283448,279900,279900,283900
"Pulaski County","AR","Little Rock-North Little Rock-Conway","05","119",170,273000,269900,269900,266250,267500,269900,269900,265450,269650,270500,269900,266000,264900,264700,262250,266750,264900,267950,265450,268900,265900,264000,264900,269900,268500,269450,267500,270000,269900,269900,269000,269000,269900,269000,264250,267950,265000,265000,260000,259000,264900,264000,264900,269900,269900,269637.5,275000,274900,275000,270750,270000,269900,275000,275000,275000,277750,274950,270000,275000,275000,279800,279900,275000,278250,279900,284900,280000,280000,285000,282900,289000,286498,286984,285000,285000,282000,284900,289900,292000,294000,297900,297600,295000,297750,299900,299900,299900,299900,299900,295000,299000,299500,299900,299993.5,299900,305000,305875,309500,3e+05,3e+05,305000,309900,305000,309900,312500,310000
"Sarasota County","FL","North Port-Sarasota-Bradenton","12","115",171,499942.5,499000,499000,499000,499000,498000,499000,495000,485000,475000,469000,459000,449900,450000,449000,449000,449000,439800,439000,434900,429000,435000,446600,449000,449900,450000,450000,449900,450000,450000,459000,450000,450000,457000,475950,489000,489900,489000,495000,499000,499000,499000,497000,499000,497500,499000,499000,499900,495000,499000,499000,509000,5e+05,515000,524990,525000,525000,529990,525000,539000,539900,539450,539000,529700,549000,549000,549000,549000,549900,559000,559000,575000,575000,589000,575000,582206.5,578000,579000,575000,569000,570000,559792,574900,579450,585000,579450,580000,589999,595000,598500,595000,589900,594500,590000,590000,590000,589950,596450,589000,589000,595000,597250,595900,595000,588085,587000
"Clackamas County","OR","Portland-Vancouver-Hillsboro","41","005",172,499000,499000,485000,489500,493500,489950,491950,483950,489000,469000,469935.5,449900,449925,448197.5,448197.5,449500,445000,449000,445900,439900,434900,429000,425000,429900,429900,425000,429850,435500,439900,449000,449950,449900,459900,459000,460000,469975,459500,474900,475000,475000,475000,489960,495000,495000,499000,499000,499000,499900,499925,525000,529000,525000,519000,519400,509900,519000,529000,535000,529900,549000,549900,549900,544447.5,549900,549000,549000,550000,564025,579000,575000,582950,599900,599950,629000,6e+05,599900,599400,599999,6e+05,619975,629000,628400,629999.5,649000,654500,659400,659900,650000,659000,650000,650000,650000,659500,655000,659000,664900,659990,675000,664958,669900,673937.5,675000,675000,675000,674900,675000
"Pinal County","AZ","Phoenix-Mesa-Scottsdale","04","021",173,332350,335000,337687,332000,325000,329000,329000,320000,3e+05,299000,299000,298450,295000,295000,291500,299000,295900,286900,279900,275000,284900,278250,275000,294460.5,299000,314450,315000,315450,325000,328750,327777,329000,330000,335000,339000,334900,330000,329900,335000,344900,349000,349000,350000,350000,349900,350000,350000,359000,350000,356822,359450,362700,365000,375000,375000,369000,366000,367000,369000,369000,374995,375000,379945,379000,380000,389700,390735,395000,394900,395000,396500,395000,395000,397000,399000,399900,409500,4e+05,419950,429700,439000,439000,429000,428000,430000,430000,434400,439000,439900,439000,439900,442500,439900,450000,449000,450000,449000,446000,450000,449999,450000,450000,459900,467000,472893,462655.5
