"RegionType","RegionName","City","State","Metro","CBSATitle","SizeRank","MarketHealthIndex","SellForGain","PrevForeclosed","ForeclosureRatio","ZHVI","MoM","YoY","ForecastYoYPctChange","StockOfREOs","NegativeEquity","Delinquency","DaysOnMarket"
"City","Columbus","Columbus","NE","Columbus, NE, NE","Columbus, NE",2748,8.07963324560659,,,,147700,1.02599179206566,5.57541100786276,0.0381584292484767,,0.0642007926023778,0.0123456790123457,63.5
"City","Sunny Isles Beach","Sunny Isles Beach","FL","Miami-Fort Lauderdale, FL, FL","Miami-Fort Lauderdale, FL",2749,4.34247389421852,87.5,,0,411100,0.464320625610948,7.02941942202551,0.0571734371199222,,0.125914149443561,0.0202020202020202,190
"City","Alexander City","Alexander City","AL","Alexander City, AL, AL","Alexander City, AL",2750,1.06036166058239,,,,93300,0.864864864864865,5.90238365493757,0.00211146838156484,,0.208115942028986,0.0306406685236769,
"City","Streator","Streator","IL","Ottawa, IL, IL","Ottawa, IL",2751,3.55887596570167,83.33,,,55000,2.80373831775701,25,-0.0317090909090909,,0.322187076366923,0.0280504908835905,104
"City","Nipomo","Nipomo","CA","San Luis Obispo, CA, CA","San Luis Obispo, CA",2752,6.06672892435691,83.33,,,589700,0.442854709589508,-0.321162947937796,0.0955587586908597,,0.0348128807658834,0.0375,77
"City","Oregon","Oregon","OH","Toledo, OH, OH","Toledo, OH",2753,0.436369810680024,,0.037,5.86,131200,0.07627765064836,3.06362922230951,0.0436432926829269,,0.0987059885645501,0.0457317073170732,71
"City","Manor","Manor","PA","Lancaster, PA, PA","Lancaster, PA",2754,4.14466423295696,90,,,197600,0.202839756592292,4.93892724375996,0.0334362348178137,,0.0416666666666667,0,62
"City","Darby","Darby","PA","Philadelphia, PA, PA","Philadelphia, PA",2755,0.400713133542746,,0.1379,3.06,75800,0.264550264550265,10.0145137880987,0.131939313984169,,0.339471372780167,0.107834214975065,68
"City","Indianola","Indianola","IA","Des Moines, IA, IA","Des Moines, IA",2756,3.20570506834196,100,0.069,0,195100,0.205444273240883,3.44644750795334,0.0353100973859559,,0.0483344219464402,0.0337837837837838,78.5
"City","Woodstock","Woodstock","IL","Chicago, IL, IL","Chicago, IL",2757,0.614653196366415,54.55,0.0179,1.29,168200,0.178677784395473,7.06556333545512,0.0675148632580262,,0.162855162855163,0.049645390070922,77.5
"City","Pittsboro","Pittsboro","NC","Durham, NC, NC","Durham, NC",2758,8.03463791493336,92.31,,,295200,0.408163265306122,9.78058757902566,0.0459315718157181,,0.0658505698607007,0,78.5
"City","Angier","Angier","NC","Dunn, NC, NC","Dunn, NC",2759,4.62178453179387,100,,,165400,0.976800976800977,6.98576972833118,0.0237545344619106,,0.0654965753424658,0.0261437908496732,48.5
"City","Coolbaugh","Coolbaugh","PA","East Stroudsburg, PA, PA","East Stroudsburg, PA",2760,6.9895576874098,81.82,,,93300,1.5233949945593,22.2804718217562,0.0680600214362272,,0.447452875945339,0.0805112734378053,108
"City","La Crescenta-Montrose","La Crescenta-Montrose","CA","Los Angeles-Long Beach-Anaheim, CA, CA","Los Angeles-Long Beach-Anaheim, CA",2761,8.78937091433908,93.33,0,0,901300,0.122195067762719,5.43986897519888,0.0279074669921224,,0.0489038785834739,0,54
"City","Exeter","Exeter","PA","Reading, PA, PA","Reading, PA",2762,2.51379573817811,82.35,,,197200,0.356234096692112,4.72650026553372,0.0619776876267748,,0.082543314808761,0.0653465346534653,85
"City","Broadview Heights","Broadview Heights","OH","Cleveland, OH, OH","Cleveland, OH",2763,5.02674250785296,80,0,0,239100,0.504413619167718,6.50334075723831,0.0324968632371392,,0.0633471645919779,0.0218340611353712,67.5
"City","Lafayette","Lafayette","GA","Chattanooga, TN, TN","Chattanooga, TN",2764,7.4912980728415,100,,3.42,95100,2.14822771213749,5.90200445434298,0.187360672975815,,0.167168674698795,0.0540540540540541,114
"City","Belton","Belton","SC","Greenville, SC, SC","Greenville, SC",2765,5.11248832668308,88.89,0,0,121500,1.58862876254181,22.8513650151668,0.0425349794238683,,0.134060295060937,0.0191387559808612,72
"City","Arden","Arden","NC","Asheville, NC, NC","Asheville, NC",2766,8.12038373376348,86.67,,,282200,0.570206699928724,5.14157973174367,0.0420304748405387,,0.0342275670675301,0,94
"City","Hood River","Hood River","OR","Hood River, OR, OR","Hood River, OR",2767,8.85813736310383,100,,,453100,0.823319982198487,7.39511732638066,0.0337916574707571,,0.0442848593656493,0.0135135135135135,68.5
"City","Raymore","Raymore","MO","Kansas City, MO, MO","Kansas City, MO",2768,9.02029034722812,,0,1.33,219800,1.29032258064516,12.1428571428571,0.0643266606005459,,0.0410854679178291,0.0123456790123457,58
"City","Forest Lake","Forest Lake","MN","Minneapolis-St Paul, MN, MN","Minneapolis-St Paul, MN",2769,7.04898548263859,70,0.0208,0,269100,0.937734433608402,6.82810639142517,0.0682199925678186,,0.0518105849582173,0,68.5
"City","Hazelwood","Hazelwood","MO","St. Louis, MO, MO","St. Louis, MO",2770,0.297138976143985,76.92,0.05,3.35,105900,-0.0943396226415094,4.12979351032448,0.039480642115203,,0.200530705079606,0.0189035916824197,63.5
"City","Louisville","Louisville","CO","Boulder, CO, CO","Boulder, CO",2771,7.43441718312251,94.44,,,580600,0.380359612724758,4.74472307414757,0.0283103685842232,,0.0465393794749403,0,57.5
"City","Glassboro","Glassboro","NJ","Philadelphia, PA, PA","Philadelphia, PA",2772,0.924526700059428,90.91,0.0526,8.21,182900,0.439319055464031,2.6374859708193,0.0752323674138873,,0.120689655172414,0.132142857142857,106.5
"City","Bolivar","Bolivar","MO","Springfield, MO, MO","Springfield, MO",2773,6.63978266406316,,,,161100,0.624609618988132,27.4525316455696,0.0130105524518933,,0.0905187365387003,0.00562714137831381,61
"City","Brookfield","Brookfield","IL","Chicago, IL, IL","Chicago, IL",2774,0.613804227863146,84,0.0408,3.01,238500,0.46335299073294,5.95290981785873,0.064230607966457,,0.163671373555841,0.0352941176470588,66
"City","Jasper","Jasper","GA","Atlanta, GA, GA","Atlanta, GA",2775,6.07946345190593,100,0,3.25,204300,1.08857001484414,7.75316455696202,0.0740283896231033,,0.0848111025443331,0.0181818181818182,61.5
"City","Ansonia","Ansonia","CT","New Haven, CT, CT","New Haven, CT",2776,0.410900755581968,77.78,0.05,7.99,194800,0.723888314374354,5.41125541125541,0.0518223819301848,,0.192818494835219,0.076530612244898,79.5
"City","Little River","Little River","SC","Myrtle Beach, SC, SC","Myrtle Beach, SC",2777,4.30511928007471,,,,166500,0.665054413542926,5.04731861198738,0.0372792792792793,,0.10119546252162,0.0363990696655272,98.5
"City","Oconomowoc","Oconomowoc","WI","Milwaukee, WI, WI","Milwaukee, WI",2778,5.79336106630444,91.67,0,2.95,263600,1.22887864823349,8.25462012320328,0.0417071320182094,,0.05851755526658,0.0266666666666667,60
"City","Minden","Minden","LA","Shreveport, LA, LA","Shreveport, LA",2779,5.08786824008829,100,,,67400,1.04947526236882,0.597014925373134,,,0.186180422264875,0.0206185567010309,106
"City","Verona","Verona","WI","Madison, WI, WI","Madison, WI",2780,9.48552508701927,100,0,0,318000,-0.0314366551398931,4.91586935004949,0.0482327044025157,,0.0357320099255583,0,70
"City","Somerset","Somerset","MA","Providence, RI, RI","Providence, RI",2781,3.57670430427031,100,0,3.31,285800,0.386371619248332,5.69526627218935,0.0563575927221833,,0.0557784885537751,0.0710429247067219,63
"City","Vernon","Vernon","NJ","New York, NY, NY","New York, NY",2782,1.8694286441973,57.14,0.0145,12.64,189600,0.743889479277364,16.5334972341733,0.108533755274262,,0.314627414903404,0.0818713450292398,125
"City","Upper Allen","Upper Allen","PA","Harrisburg, PA, PA","Harrisburg, PA",2783,4.11240342983275,81.82,0.0333,0,211000,0.66793893129771,6.45812310797175,0.0290616113744075,,0.0529518171353396,0.0279503105590062,82
"City","Sedona","Sedona","AZ","Prescott, AZ, AZ","Prescott, AZ",2784,7.9930384582732,82.35,,,505400,0.677290836653386,11.3706478624945,0.0486268302334785,,0.0536062035816555,0.0108240947859723,87
"City","Riverton","Riverton","WY","Riverton, WY, WY","Riverton, WY",2785,2.99516087953137,,,,199100,-0.150451354062187,4.13179916317992,0.00712707182320438,,0.0520346897931955,0,90
"City","West Melbourne","West Melbourne","FL","Melbourne, FL, FL","Melbourne, FL",2786,6.02428049919348,90.91,0,0,245000,0.122599100939926,6.70731707317073,0.0395102040816326,,0.0569196428571429,0.00784313725490196,72.5
"City","Rocky River","Rocky River","OH","Cleveland, OH, OH","Cleveland, OH",2787,5.0607012479837,100,0.0185,3.74,251900,0.518754988028731,4.52282157676349,0.035728463676062,,0.0547798066595059,0.0343137254901961,71
"City","Covington","Covington","WA","Seattle, WA, WA","Seattle, WA",2788,2.33296544698192,100,0,1.64,387700,-0.180226570545829,3.19403779611392,0.000345628062935255,,,,46
"City","Nevada City","Nevada City","CA","Truckee, CA, CA","Truckee, CA",2789,9.34884115799304,85.71,,,431200,0.77120822622108,7.63854218671992,0.0940166975881263,,0.0530052058684335,0.00892857142857143,86
"City","Mineola","Mineola","NY","New York, NY, NY","New York, NY",2790,8.49902368622124,100,,,579500,0.81767571329158,4.8868778280543,0.0646039689387403,,0.0364004044489383,0.0416666666666667,134
"City","Evergreen Park","Evergreen Park","IL","Chicago, IL, IL","Chicago, IL",2791,0.585788267255285,78.57,0.027,1.33,180400,0.44543429844098,3.14465408805031,0.0870066518847006,,0.245901639344262,0.0620689655172414,92
"City","Saint Johns","Saint Johns","MI","Lansing, MI, MI","Lansing, MI",2792,7.01757364801766,75,,,151900,1.67336010709505,8.2679971489665,0.0293745885450956,,0.0885999057681776,0.012804872448649,85
"City","Lindsay","Lindsay","CA","Visalia, CA, CA","Visalia, CA",2793,8.83521521351558,100,,,181800,1.39431121026213,11.3970588235294,0.0697744774477447,,0.0950226244343891,0.0238095238095238,65.5
"City","Lockhart","Lockhart","TX","Austin, TX, TX","Austin, TX",2794,8.52534170982257,,0,0,156400,0.708306503541533,7.56533700137552,0.0289897698209718,,,,77.5
"City","Weaverville","Weaverville","NC","Asheville, NC, NC","Asheville, NC",2795,7.49044910433823,94.12,,,290200,0.207182320441989,3.05397727272727,0.0474500344589939,,0.0305232558139535,0,95.5
"City","Lahaina","Lahaina","HI","Kahului, HI, HI","Kahului, HI",2796,8.40054333984209,81.82,,,664900,0.772961503485905,7.76337115072934,0.0323582493608061,,0.0535259133389974,0,140
"City","Silver City","Silver City","NM","Silver City, NM, NM","Silver City, NM",2797,0.868494778843705,,,,150400,0.53475935828877,6.44019815994338,-0.0292021276595744,,0.153553299492386,0.0247933884297521,
"City","Oakton","Oakton","VA","Washington, DC, VA","Washington, DC",2798,1.88640801426267,90.91,0.0263,1.53,746500,0.16100898966859,0.892012434112718,0.0272886805090422,,0.0599936848752763,0.0105263157894737,64
"City","Hawthorne","Hawthorne","NJ","New York, NY, NY","New York, NY",2799,0.836233975719501,66.67,0.0323,0,371000,0.27027027027027,2.17570917102727,0.071700808625337,,0.0849282296650718,0.0492957746478873,94
"City","Mt Olive","Mt Olive","NJ","New York, NY, NY","New York, NY",2800,5.44952882248069,100,0,2.38,345000,0.319860424542018,3.16985645933014,0.0590028985507247,,0.0730042016806723,0.079136690647482,103
"City","Cimarron Hills","Cimarron Hills","CO","Colorado Springs, CO, CO","Colorado Springs, CO",2801,8.55760251294677,93.1,,,247600,0.732302685109845,11.2808988764045,0.0662843295638127,,0.0682423435419441,0,52
"City","Cortland","Cortland","NY","Cortland, NY, NY","Cortland, NY",2802,2.63519823414551,87.5,,,106200,0.188679245283019,6.73366834170854,0.0400847457627118,,0.0706713780918728,0.0166666666666667,94
"City","Sharpsburg","Sharpsburg","GA","Atlanta, GA, GA","Atlanta, GA",2803,6.45216062484082,100,0,1.44,245100,0.698438783894823,8.93333333333333,0.0542390860873112,,0.0463010863942059,0.0111731843575419,59
"City","Republic","Republic","MO","Springfield, MO, MO","Springfield, MO",2804,6.20256388487987,,,,144200,0.698324022346369,6.81481481481481,0.0375034674063801,,0.0560414642047295,0.0173410404624277,63
"City","Lake Worth Corridor","Lake Worth Corridor","FL","Miami-Fort Lauderdale, FL, FL","Miami-Fort Lauderdale, FL",2805,9.99405722047712,100,0,0,209300,1.25786163522013,16.7317345231456,0.107104634495939,,,,98
"City","Hybla Valley","Hybla Valley","VA","Washington, DC, VA","Washington, DC",2806,3.33135240682571,85.71,0,5.95,485700,0.123685837971552,3.27450563470125,0.0294585134856908,,0.095083034842071,0.00684931506849315,58
"City","Berwick","Berwick","PA","Bloomsburg, PA, PA","Bloomsburg, PA",2807,3.97062568978691,100,,,99200,1.22448979591837,3.2258064516129,0.0135584677419356,,0.126078028747433,0.0228013029315961,99
"City","Tredyffrin","Tredyffrin","PA","Philadelphia, PA, PA","Philadelphia, PA",2808,0.50768316495458,92.31,0.05,1.53,624900,0.224538893344026,3.37468982630273,0.0360089614338295,,,,79
"City","Bainbridge Island","Bainbridge Island","WA","Bremerton, WA, WA","Bremerton, WA",2809,9.66211053569913,100,,,825100,0.45045045045045,7.35102784283112,0.068325051508908,,0.0252100840336134,0,65
"City","Yankton","Yankton","SD","Yankton, SD, SD","Yankton, SD",2810,2.04176925036081,,,,165900,0,1.65441176470588,0.0111512959614226,,0.0465217391304348,0.00934579439252337,
"City","Carlisle","Carlisle","PA","Harrisburg, PA, PA","Harrisburg, PA",2811,0.685117582137703,87.5,0.069,2.34,160900,0.0621890547263682,5.43905635648755,0.0403853325046613,,0.060169070114371,0.0413223140495868,72
"City","Pewaukee","Pewaukee","WI","Milwaukee, WI, WI","Milwaukee, WI",2812,7.26717038797861,100,0,0,285100,0.140498770635757,-0.140105078809107,0.0511609961417048,,0.0489749430523918,0.0232558139534884,63
"City","Maple Shade","Maple Shade","NJ","Philadelphia, PA, PA","Philadelphia, PA",2813,1.08158587316411,60,0.0526,6.37,177800,0.508762012436405,5.7703747769185,0.0726827896512936,,0.168178070898599,0.0661764705882353,114
"City","Bensenville","Bensenville","IL","Chicago, IL, IL","Chicago, IL",2814,1.99252907717124,85.71,0.0294,0,229600,0.481400437636762,4.12698412698413,0.0692378048780489,,0.133363268971711,0.0538720538720539,84.5
"City","Holly","Holly","MI","Detroit, MI, MI","Detroit, MI",2815,1.71406740809916,66.67,0,6.53,206100,-0.145348837209302,9.62765957446809,0.0622755943716642,,0.0618124672603457,0.0338983050847458,70.5
"City","Tavares","Tavares","FL","Orlando, FL, FL","Orlando, FL",2816,8.79701163086849,82.61,0.0217,0,191500,0.736454497632825,11.9228521332554,0.09688772845953,,0.0712468193384224,0.00595238095238095,98.5
"City","Decatur","Decatur","IN","Decatur, IN, IN","Decatur, IN",2817,4.90109516936922,100,,,126900,0.714285714285714,5.66194837635304,0.0366587864460204,,0.043461237274863,0.045045045045045,57
"City","Mountain Home","Mountain Home","ID","Mountain Home, ID, ID","Mountain Home, ID",2818,7.37923423041005,,,,171300,2.45215311004785,15.2759084791386,-0.053677758318739,,0.096002988419873,0.0155642023346303,63
"City","Fort Valley","Fort Valley","GA","Warner Robins, GA, GA","Warner Robins, GA",2819,1.57059173104678,,,,81400,0.493827160493827,8.82352941176471,0.0113759213759215,,0.151356993736952,0.0827586206896552,81.5
"City","Mayfield Heights","Mayfield Heights","OH","Cleveland, OH, OH","Cleveland, OH",2820,1.45258510909245,80,0,0,141800,0.567375886524823,5.19287833827893,0.0323272214386461,,,,63
"City","Brook Park","Brook Park","OH","Cleveland, OH, OH","Cleveland, OH",2821,1.4593768571186,100,0.1,4.19,124400,0.647249190938511,6.68953687821612,0.0423151125401928,,0.0944490472245236,0.0350877192982456,59
"City","Spring","Spring","PA","Reading, PA, PA","Reading, PA",2822,3.82120723321165,87.5,,,211700,0.761542122798667,5.1142005958292,0.0613698630136987,,0.0481308411214953,0.0533980582524272,72
"City","Germantown","Germantown","WI","Milwaukee, WI, WI","Milwaukee, WI",2823,9.25375668562696,100,0,0,277400,0.653120464441219,5.51540509699505,0.0521629416005769,,0.0464554242749731,0.0115606936416185,63
"City","Howard","Howard","WI","Green Bay, WI, WI","Green Bay, WI",2824,6.76543000254691,100,,,211000,0.956937799043062,7.81808891159939,0.0314691943127963,,,,66
"City","Pinole","Pinole","CA","San Francisco, CA, CA","San Francisco, CA",2825,7.40725019101791,100,0.0244,0,574300,0.261871508379888,7.7688121598799,0.0686487898310988,,0.0353641456582633,0.0198019801980198,45
"City","Guyton","Guyton","GA","Savannah, GA, GA","Savannah, GA",2826,9.49231683504542,100,,,193800,2.26912928759894,11.5716753022453,0.0842724458204334,,0.114791117802032,0.0295081967213115,109
"City","Truckee","Truckee","CA","Truckee, CA, CA","Truckee, CA",2827,9.32422107139825,78.57,,,603600,1.05474635861376,5.54292708515475,0.0905715705765409,,0.0461261361614276,0,75
"City","Limerick","Limerick","PA","Philadelphia, PA, PA","Philadelphia, PA",2828,4.22956108328381,66.67,0.0333,1.66,310900,0.810635538261998,5.38983050847458,0.0740463171437762,,0.0630699088145897,0.0240963855421687,85
"City","Berea","Berea","OH","Cleveland, OH, OH","Cleveland, OH",2830,1.11978945581119,100,0.05,4.79,138600,0.726744186046512,4.68277945619335,0.0404689754689755,,0.0701384708007225,0.0686695278969957,60.5
"City","Forest Park","Forest Park","OH","Cincinnati, OH, OH","Cincinnati, OH",2831,0.228372527379234,,0.0286,3.82,129100,0,6.51815181518152,0.0450193648334625,,0.113630994566501,0.079002079002079,63.5
"City","Logan","Logan","OH","Columbus, OH, OH","Columbus, OH",2832,5.72799049155276,,0,3.59,128500,0.705329153605016,13.716814159292,0.0709571984435797,,0.139661016949153,0.0436893203883495,77
"City","Monroe","Monroe","NY","New York, NY, NY","New York, NY",2833,8.95491977247644,,0,0,322900,0.811738994692476,16.1928751349406,0.0698885103747291,,0.181239623685667,0.0687022900763359,133.5
"City","East Moline","East Moline","IL","Davenport, IL, IL","Davenport, IL",2834,4.19730028015961,0,,,95700,0.949367088607595,11.5384615384615,0.0643051201671891,,0.202914001421464,0.0297723292469352,79
"City","Bellwood","Bellwood","IL","Chicago, IL, IL","Chicago, IL",2835,2.06978521096867,100,0.1389,1.9,156600,0.191938579654511,9.89473684210526,0.0710153256704982,,0.222677595628415,0.101226993865031,91
"City","Cinco Ranch","Cinco Ranch","TX","Houston, TX, TX","Houston, TX",2836,5.52678495627812,,0,0,358900,-0.305555555555556,0.223401284557386,0.00692114795207588,,,,81
"City","Harrison","Harrison","OH","Cincinnati, OH, OH","Cincinnati, OH",2837,2.93743102130911,,0,0,165500,0.181598062953995,6.98125404007757,0.0573957703927492,,0.0804933450518755,0.0386523353465023,64
"City","Bethany","Bethany","OK","Oklahoma City, OK, OK","Oklahoma City, OK",2838,2.26250106121063,100,0,1.58,112800,0.714285714285714,3.01369863013699,0.0190425531914893,,0.0806373732496379,0.0479041916167665,52
"City","Secaucus","Secaucus","NJ","New York, NY, NY","New York, NY",2839,4.60056031921216,,0,4.19,452900,0.443557329784875,3.54366712391404,0.0752307352616473,,0.0945880058508045,0.0360824742268041,115
"City","Alpine","Alpine","CA","San Diego, CA, CA","San Diego, CA",2840,4.92826216147381,93.33,0.0741,0,631600,-0.0158302991926547,4.24162403036805,0.0389265357821407,,0.0472972972972973,0.0238095238095238,86
"City","Malibu","Malibu","CA","Los Angeles-Long Beach-Anaheim, CA, CA","Los Angeles-Long Beach-Anaheim, CA",2841,3.73800831989133,92.86,0,0,2980100,0.171428571428571,5.15525758645025,0.0275430354686084,,0.0200534759358289,0.0666666666666667,134
"City","Morristown","Morristown","NJ","New York, NY, NY","New York, NY",2842,6.02343153069021,55.56,0,0,435100,0.392247346562067,4.5410860163383,0.0581360606757066,,,,103
"City","Kingsland","Kingsland","GA","St. Marys, GA, GA","St. Marys, GA",2843,7.45733933271076,100,,,156400,2.088772845953,4.47561790247161,0.0374552429667518,,0.154283548142532,0.00491400491400491,78
"City","Big Lake","Big Lake","MN","Minneapolis-St Paul, MN, MN","Minneapolis-St Paul, MN",2844,8.38271500127345,90.91,0,0,234900,0.685812258894128,9.51048951048951,0.0609919114516815,,0.0485411825458301,0.0212765957446809,64
"City","Pace","Pace","FL","Pensacola, FL, FL","Pensacola, FL",2845,4.2244672722642,,,,181800,0.553097345132743,5.82072176949942,0.0628052805280528,,0.0769724182168056,0.0222222222222222,64.5
"City","Pinecrest","Pinecrest","FL","Miami-Fort Lauderdale, FL, FL","Miami-Fort Lauderdale, FL",2846,1.35834960522965,90,0,0,965100,-0.186161960905988,4.05390835579515,0.0105553828618796,,0.0768851651059635,0.0256410256410256,214
"City","Manvel","Manvel","TX","Houston, TX, TX","Houston, TX",2847,5.11333729518635,,0,1.96,281200,0.32108455226543,9.54421503700818,0.0224786628733997,,,,77
"City","Augusta","Augusta","ME","Augusta, ME, ME","Augusta, ME",2848,4.86289158672213,,,,141900,0.78125,10.2564102564103,0.0633262861169839,,0.0792828685258964,0.0703517587939698,85
"City","Taylor","Taylor","TX","Austin, TX, TX","Austin, TX",2849,5.18465064946091,100,0,1.95,183100,0.881542699724518,8.60023724792408,0.0271764063353359,,,,58.5
"City","Gaylord","Gaylord","MI",,,2850,7.84786484421428,,,,119000,1.44927536231884,4.29447852760736,0.0608319327731093,,0.105120248254461,0.011070110701107,93
"City","Belgrade","Belgrade","MT","Bozeman, MT, MT","Bozeman, MT",2851,9.84718566941167,87.5,,,304700,1.77020708082832,15.1549508692366,0.110994420741713,,0.0219414893617021,0,60.5
"City","Ridgefield","Ridgefield","WA","Portland, OR, OR","Portland, OR",2852,6.28576279820019,96.67,0,0,455900,0.396388460691478,6.36957536164256,0.0297148497477517,,0.0364546104360257,0.0196078431372549,79
"City","New Cumberland","New Cumberland","PA","Harrisburg, PA, PA","Harrisburg, PA",2853,1.93989302996859,80.77,0.0286,0,175000,0,5.80411124546554,0.0394228571428572,,0.0645161290322581,0.0212765957446809,61
"City","Byron","Byron","GA","Warner Robins, GA, GA","Warner Robins, GA",2854,5.86552338908226,100,,,157100,0.511836212412028,9.02151283830673,0.0252068746021643,,0.0769552488498536,0.0489130434782609,78
"City","Lady Lake","Lady Lake","FL","Orlando, FL, FL","Orlando, FL",2855,5.54121742083369,90,0.0294,1.9,197300,0.663265306122449,5.28281750266809,0.0898884946781551,,0.0720779220779221,0.018018018018018,102.5
"City","Hermosa Beach","Hermosa Beach","CA","Los Angeles-Long Beach-Anaheim, CA, CA","Los Angeles-Long Beach-Anaheim, CA",2856,8.78173019780966,100,0,0,1695100,0.378989755433173,3.79646071887821,0.0407586573063536,,0.027319587628866,0,77
"City","Wilton","Wilton","CT","Stamford, CT, CT","Stamford, CT",2857,5.06664402750658,85.71,0,0,711800,0.465772759350741,-2.18496633227979,0.0228364709187974,,0.0718488696190771,0.0431034482758621,132
"City","Grenada","Grenada","MS","Grenada, MS, MS","Grenada, MS",2858,3.57076152474743,,,,95900,0,0.735294117647059,0.0249113660062565,,0,0,
"City","Chickamauga","Chickamauga","GA","Chattanooga, TN, TN","Chattanooga, TN",2859,6.52686985312845,100,0.0541,0,120400,2.29396771452846,5.70676031606672,0.151702657807309,,0.160843770599868,0.0122950819672131,83
"City","Whitehall","Whitehall","OH","Columbus, OH, OH","Columbus, OH",2860,1.6427540538246,75,0.087,13.18,93200,0.539374325782093,10.4265402843602,0.082607296137339,,0.1002331002331,0.0465116279069767,57
"City","North Lynnwood","North Lynnwood","WA","Seattle, WA, WA","Seattle, WA",2861,9.33610663044401,100,,,477200,0.611427366645583,7.21186250280836,0.0645201173512153,,,,50
"City","Mamaroneck","Mamaroneck","NY","New York, NY, NY","New York, NY",2862,7.29094150607012,100,0,0,751800,-0.555555555555556,-5.78947368421053,0.0206198457036446,,0.0339425587467363,0.0256410256410256,120
"City","Trenton","Trenton","MI","Detroit, MI, MI","Detroit, MI",2863,2.40852364377282,100,0.0517,1.4,152700,0.526662277814351,4.58904109589041,0.0750556647020302,,0.0722381743992746,0.0209205020920502,66
"City","Prineville","Prineville","OR","Prineville, OR, OR","Prineville, OR",2864,6.09559385346804,100,,,224800,-0.398759415152858,7.61129727142173,0.00700177935943058,,0.0482502651113468,0.010989010989011,86
"City","Miami","Miami","OK","Miami, OK, OK","Miami, OK",2865,0.336191527294337,80,,,64600,0.155038759689922,4.36187399030695,-0.0125851393188855,,0.178895877009085,0.05078125,92.5
"City","Shawano","Shawano","WI","Shawano, WI, WI","Shawano, WI",2866,5.53697257831734,,,,115500,0.961538461538462,7.44186046511628,0.0297142857142858,,0.0994263862332696,0.0240384615384615,96
"City","Greencastle","Greencastle","IN","Indianapolis, IN, IN","Indianapolis, IN",2867,2.76848628915867,,0.0345,2.37,134000,1.28495842781557,11.2033195020747,-0.0260149253731343,,0.069364161849711,0.0277777777777778,65.5
"City","Sudbury","Sudbury","MA","Boston, MA, MA","Boston, MA",2868,6.13125053060531,96,0,0,720400,-0.152460152460152,1.19398791965164,0.0396932259855636,,0.0320924261874198,0.02,84.5
"City","Lewes","Lewes","DE","Salisbury, MD, DE","Salisbury, MD",2869,4.24993632736225,0,,,347200,0.842288701713622,1.99764982373678,0.016817396313364,,0.0669106116048092,0.015625,140.5
"City","Saco","Saco","ME","Portland, ME, ME","Portland, ME",2870,4.21597758723151,,,,268800,0.335946248600224,9.4017094017094,0.0450595238095237,,0.042051282051282,0.0487804878048781,65.5
"City","Norfolk","Norfolk","NE","Norfolk, NE, NE","Norfolk, NE",2871,7.56346039561932,,,,161300,-0.616142945163278,7.96519410977242,0.0339553626782394,,0.0432692307692308,0.0116959064327485,78
"City","Dover","Dover","NJ","New York, NY, NY","New York, NY",2872,0.550131590118007,54.55,0.125,10.97,260000,0.736148779542813,5.73403822692151,0.0602692307692307,,0.154537671232877,0.0720221606648199,103
"City","McKinleyville","McKinleyville","CA","Eureka, CA, CA","Eureka, CA",2873,2.23788097461584,75,,,316500,-0.189214758751183,6.38655462184874,0.0336208530805686,,0.0478260869565217,0.0113636363636364,63
"City","South Burlington","South Burlington","VT","Burlington, VT, VT","Burlington, VT",2874,0.899057644961372,,,,297600,0.0336134453781513,0.438744515693554,0.0189852150537635,,0.053185595567867,0.0104166666666667,62
"City","Red Wing","Red Wing","MN","Red Wing, MN, MN","Red Wing, MN",2875,7.51506919093302,100,,,186600,1.63398692810458,5.72237960339943,0.0653429796355842,,,,61
"City","Franklinton","Franklinton","LA","Bogalusa, LA, LA","Bogalusa, LA",2877,3.20400713133543,100,,,93200,0.431034482758621,-2.30607966457023,0.0430150214592275,,0.210610932475884,0.0190839694656489,118
"City","Flushing","Flushing","MI","Flint, MI, MI","Flint, MI",2878,2.47559215553103,80,,,145100,0.345781466113416,14.3420015760441,0.026788421778084,,0.0912432432432432,0.0165876777251185,67.5
"City","Hampton","Hampton","PA","Pittsburgh, PA, PA","Pittsburgh, PA",2879,8.5567535444435,100,0,0,257500,-0.502318392581144,4.20882233913395,0.0326873786407766,,0.024519549370444,0.018018018018018,76
"City","Coshocton","Coshocton","OH","Coshocton, OH, OH","Coshocton, OH",2880,2.16656762034129,63.64,,,87300,0.46029919447641,5.05415162454874,0.0313516609392899,,0.160869565217391,0.0231660231660232,102
"City","Fillmore","Fillmore","CA","Ventura, CA, CA","Ventura, CA",2881,7.25868070294592,100,0,0,443600,0.27124773960217,7.409200968523,0.0886722272317404,,0.0646279859061268,0.0410999848308451,65
"City","Lusby","Lusby","MD","Washington, DC, VA","Washington, DC",2882,0.316665251719161,83.33,0.0638,5.25,229000,0.174978127734033,2.82891782667265,0.0502532751091702,,0.219722730839655,0.0654761904761905,106.5
"City","Point Pleasant","Point Pleasant","NJ","New York, NY, NY","New York, NY",2883,1.81849053400119,94.74,0.0233,1.28,382900,-0.0522056904202558,8.34748160724392,0.032144162966832,,0.0548766428406733,0.105042016806723,116.5
